strategy,requests_per_day,update_interval_days,software_memory_savings,fixed_substrate_cost,analog_conversion_overhead,yield_repair_factor,accuracy_fallback_penalty,requests_per_update,per_request_cost,amortized_fixed_cost,total_normalized_cost
hybrid_physicalized_submodel,10000.0,30.0,0.5,350000.0,0.8,1.6,0.04,300000.0,3.028906666666667,0.6083333333333333,3.6372400000000003
programmable_unoptimized,10000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000.0,1.6582500000000002,0.032407407407407406,1.6906574074074077
fixed_digital_weights,10000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000.0,3.8428169999999997,0.6442129629629629,4.487029962962962
hybrid_physicalized_submodel,10000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000.0,5.455573333333333,0.17166666666666666,5.62724
programmable_unoptimized,10000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000.0,1.6582500000000002,0.032407407407407406,1.6906574074074077
fixed_digital_weights,10000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000.0,5.346528,0.8629629629629629,6.209490962962963
hybrid_physicalized_submodel,10000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000.0,5.455573333333333,0.17166666666666666,5.62724
programmable_unoptimized,10000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000.0,1.6582500000000002,0.032407407407407406,1.6906574074074077
fixed_digital_weights,10000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000.0,7.827567000000002,0.6442129629629629,8.471779962962964
hybrid_physicalized_submodel,10000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000.0,5.455573333333333,0.17166666666666666,5.62724
programmable_unoptimized,10000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000.0,1.6582500000000002,0.032407407407407406,1.6906574074074077
fixed_digital_weights,10000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000.0,10.890528000000003,0.8629629629629629,11.753490962962966
hybrid_physicalized_submodel,10000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000.0,5.455573333333333,0.17166666666666666,5.62724
programmable_unoptimized,10000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000.0,1.5196500000000004,0.032407407407407406,1.5520574074074078
fixed_digital_weights,10000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000.0,3.8428169999999997,0.6442129629629629,4.487029962962962
hybrid_physicalized_submodel,10000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000.0,4.484906666666666,0.17166666666666666,4.656573333333333
programmable_unoptimized,10000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000.0,1.5196500000000004,0.032407407407407406,1.5520574074074078
fixed_digital_weights,10000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000.0,5.346528,0.8629629629629629,6.209490962962963
hybrid_physicalized_submodel,10000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000.0,4.484906666666666,0.17166666666666666,4.656573333333333
programmable_unoptimized,10000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000.0,1.5196500000000004,0.032407407407407406,1.5520574074074078
fixed_digital_weights,10000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000.0,7.827567000000002,0.6442129629629629,8.471779962962964
hybrid_physicalized_submodel,10000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000.0,4.484906666666666,0.17166666666666666,4.656573333333333
programmable_unoptimized,10000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000.0,1.5196500000000004,0.032407407407407406,1.5520574074074078
fixed_digital_weights,10000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000.0,10.890528000000003,0.8629629629629629,11.753490962962966
hybrid_physicalized_submodel,10000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000.0,4.484906666666666,0.17166666666666666,4.656573333333333
programmable_unoptimized,10000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000.0,1.4157,0.032407407407407406,1.4481074074074074
fixed_digital_weights,10000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000.0,3.8428169999999997,0.6442129629629629,4.487029962962962
hybrid_physicalized_submodel,10000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000.0,3.756906666666667,0.17166666666666666,3.928573333333334
programmable_unoptimized,10000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000.0,1.4157,0.032407407407407406,1.4481074074074074
fixed_digital_weights,10000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000.0,5.346528,0.8629629629629629,6.209490962962963
hybrid_physicalized_submodel,10000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000.0,3.756906666666667,0.17166666666666666,3.928573333333334
programmable_unoptimized,10000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000.0,1.4157,0.032407407407407406,1.4481074074074074
fixed_digital_weights,10000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000.0,7.827567000000002,0.6442129629629629,8.471779962962964
hybrid_physicalized_submodel,10000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000.0,3.756906666666667,0.17166666666666666,3.928573333333334
programmable_unoptimized,10000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000.0,1.4157,0.032407407407407406,1.4481074074074074
fixed_digital_weights,10000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000.0,10.890528000000003,0.8629629629629629,11.753490962962966
hybrid_physicalized_submodel,10000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000.0,3.756906666666667,0.17166666666666666,3.928573333333334
programmable_unoptimized,10000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000.0,1.3117500000000002,0.032407407407407406,1.3441574074074076
fixed_digital_weights,10000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000.0,3.8428169999999997,0.6442129629629629,4.487029962962962
hybrid_physicalized_submodel,10000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000.0,3.028906666666667,0.17166666666666666,3.2005733333333337
programmable_unoptimized,10000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000.0,1.3117500000000002,0.032407407407407406,1.3441574074074076
fixed_digital_weights,10000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000.0,5.346528,0.8629629629629629,6.209490962962963
hybrid_physicalized_submodel,10000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000.0,3.028906666666667,0.17166666666666666,3.2005733333333337
programmable_unoptimized,10000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000.0,1.3117500000000002,0.032407407407407406,1.3441574074074076
fixed_digital_weights,10000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000.0,7.827567000000002,0.6442129629629629,8.471779962962964
hybrid_physicalized_submodel,10000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000.0,3.028906666666667,0.17166666666666666,3.2005733333333337
programmable_unoptimized,10000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000.0,1.3117500000000002,0.032407407407407406,1.3441574074074076
fixed_digital_weights,10000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000.0,0.77826,0.5518518518518518,1.3301118518518518
analog_in_memory,10000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000.0,10.890528000000003,0.8629629629629629,11.753490962962966
hybrid_physicalized_submodel,10000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000.0,3.028906666666667,0.17166666666666666,3.2005733333333337
programmable_unoptimized,10000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000.0,1.6582500000000002,0.007750046913116908,1.666000046913117
fixed_digital_weights,10000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000.0,3.8428169999999997,0.14921420529179957,3.9920312052917994
hybrid_physicalized_submodel,10000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000.0,5.455573333333333,0.03943891912178645,5.495012252455119
programmable_unoptimized,10000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000.0,1.6582500000000002,0.007750046913116908,1.666000046913117
fixed_digital_weights,10000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000.0,5.346528,0.20315256145618313,5.549680561456183
hybrid_physicalized_submodel,10000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000.0,5.455573333333333,0.03943891912178645,5.495012252455119
programmable_unoptimized,10000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000.0,1.6582500000000002,0.007750046913116908,1.666000046913117
fixed_digital_weights,10000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000.0,7.827567000000002,0.14921420529179957,7.976781205291801
hybrid_physicalized_submodel,10000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000.0,5.455573333333333,0.03943891912178645,5.495012252455119
programmable_unoptimized,10000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000.0,1.6582500000000002,0.007750046913116908,1.666000046913117
fixed_digital_weights,10000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000.0,10.890528000000003,0.20315256145618313,11.093680561456187
hybrid_physicalized_submodel,10000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000.0,5.455573333333333,0.03943891912178645,5.495012252455119
programmable_unoptimized,10000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000.0,1.5196500000000004,0.007750046913116908,1.5274000469131173
fixed_digital_weights,10000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000.0,3.8428169999999997,0.14921420529179957,3.9920312052917994
hybrid_physicalized_submodel,10000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000.0,4.484906666666666,0.03943891912178645,4.524345585788453
programmable_unoptimized,10000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000.0,1.5196500000000004,0.007750046913116908,1.5274000469131173
fixed_digital_weights,10000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000.0,5.346528,0.20315256145618313,5.549680561456183
hybrid_physicalized_submodel,10000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000.0,4.484906666666666,0.03943891912178645,4.524345585788453
programmable_unoptimized,10000.0,365.0,0.2,350000.0,0.8,1.15,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.2,350000.0,0.8,1.15,0.04,3650000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000.0,365.0,0.2,350000.0,0.8,1.15,0.04,3650000.0,1.5196500000000004,0.007750046913116908,1.5274000469131173
fixed_digital_weights,10000.0,365.0,0.2,350000.0,0.8,1.15,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.2,350000.0,0.8,1.15,0.04,3650000.0,7.827567000000002,0.14921420529179957,7.976781205291801
hybrid_physicalized_submodel,10000.0,365.0,0.2,350000.0,0.8,1.15,0.04,3650000.0,4.484906666666666,0.03943891912178645,4.524345585788453
programmable_unoptimized,10000.0,365.0,0.2,350000.0,0.8,1.6,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.2,350000.0,0.8,1.6,0.04,3650000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000.0,365.0,0.2,350000.0,0.8,1.6,0.04,3650000.0,1.5196500000000004,0.007750046913116908,1.5274000469131173
fixed_digital_weights,10000.0,365.0,0.2,350000.0,0.8,1.6,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.2,350000.0,0.8,1.6,0.04,3650000.0,10.890528000000003,0.20315256145618313,11.093680561456187
hybrid_physicalized_submodel,10000.0,365.0,0.2,350000.0,0.8,1.6,0.04,3650000.0,4.484906666666666,0.03943891912178645,4.524345585788453
programmable_unoptimized,10000.0,365.0,0.35,350000.0,0.35,1.15,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.35,350000.0,0.35,1.15,0.04,3650000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000.0,365.0,0.35,350000.0,0.35,1.15,0.04,3650000.0,1.4157,0.007750046913116908,1.4234500469131168
fixed_digital_weights,10000.0,365.0,0.35,350000.0,0.35,1.15,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.35,350000.0,0.35,1.15,0.04,3650000.0,3.8428169999999997,0.14921420529179957,3.9920312052917994
hybrid_physicalized_submodel,10000.0,365.0,0.35,350000.0,0.35,1.15,0.04,3650000.0,3.756906666666667,0.03943891912178645,3.7963455857884534
programmable_unoptimized,10000.0,365.0,0.35,350000.0,0.35,1.6,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.35,350000.0,0.35,1.6,0.04,3650000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000.0,365.0,0.35,350000.0,0.35,1.6,0.04,3650000.0,1.4157,0.007750046913116908,1.4234500469131168
fixed_digital_weights,10000.0,365.0,0.35,350000.0,0.35,1.6,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.35,350000.0,0.35,1.6,0.04,3650000.0,5.346528,0.20315256145618313,5.549680561456183
hybrid_physicalized_submodel,10000.0,365.0,0.35,350000.0,0.35,1.6,0.04,3650000.0,3.756906666666667,0.03943891912178645,3.7963455857884534
programmable_unoptimized,10000.0,365.0,0.35,350000.0,0.8,1.15,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.35,350000.0,0.8,1.15,0.04,3650000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000.0,365.0,0.35,350000.0,0.8,1.15,0.04,3650000.0,1.4157,0.007750046913116908,1.4234500469131168
fixed_digital_weights,10000.0,365.0,0.35,350000.0,0.8,1.15,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.35,350000.0,0.8,1.15,0.04,3650000.0,7.827567000000002,0.14921420529179957,7.976781205291801
hybrid_physicalized_submodel,10000.0,365.0,0.35,350000.0,0.8,1.15,0.04,3650000.0,3.756906666666667,0.03943891912178645,3.7963455857884534
programmable_unoptimized,10000.0,365.0,0.35,350000.0,0.8,1.6,0.04,3650000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000.0,365.0,0.35,350000.0,0.8,1.6,0.04,3650000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000.0,365.0,0.35,350000.0,0.8,1.6,0.04,3650000.0,1.4157,0.007750046913116908,1.4234500469131168
fixed_digital_weights,10000.0,365.0,0.35,350000.0,0.8,1.6,0.04,3650000.0,0.77826,0.11199099268155377,0.8902509926815537
analog_in_memory,10000.0,365.0,0.35,350000.0,0.8,1.6,0.04,3650000.0,10.890528000000003,0.20315256145618313,11.093680561456187
