strategy,requests_per_day,update_interval_days,software_memory_savings,fallback_frequency,audit_control_scale,utilization,requests_per_update,per_request_pj_equivalent,amortized_fixed_pj_equivalent,total_pj_equivalent,winner,conclusion
programmable_accelerator,100000.0,30.0,0.35,0.25,mid,0.35,3000000.0,12159.497553214285,0.003,12159.500553214286,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.25,mid,0.35,3000000.0,23532.35255892857,0.02666666666666667,23532.37922559524,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.25,mid,0.35,3000000.0,162923.29913571427,13.333333333333334,162936.63246904762,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.25,mid,0.35,3000000.0,25810.143,2.3333333333333335,25812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.25,mid,0.6,3000000.0,36102.40216666667,0.0,36102.40216666667,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.25,mid,0.6,3000000.0,10461.243705,0.003,10461.246705000001,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.25,mid,0.6,3000000.0,17085.49502916667,0.02666666666666667,17085.521695833337,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.25,mid,0.6,3000000.0,154049.4811,13.333333333333334,154062.81443333335,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.25,mid,0.6,3000000.0,25810.143,2.3333333333333335,25812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.25,mid,0.85,3000000.0,25484.048588235295,0.0,25484.048588235295,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.25,mid,0.85,3000000.0,9761.96270867647,0.003,9761.965708676471,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.25,mid,0.85,3000000.0,14430.906634558825,0.02666666666666667,14430.933301225492,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.25,mid,0.85,3000000.0,150395.5560264706,13.333333333333334,150408.88935980393,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.25,mid,0.85,3000000.0,25810.143,2.3333333333333335,25812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.25,high,0.35,3000000.0,69032.68942857142,0.0,69032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.25,high,0.35,3000000.0,16059.140410357142,0.003,16059.143410357143,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.25,high,0.35,3000000.0,27605.566844642854,0.02666666666666667,27605.593511309522,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.25,high,0.35,3000000.0,163524.37056428572,13.333333333333334,163537.70389761907,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.25,high,0.35,3000000.0,28310.143,2.3333333333333335,28312.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.25,high,0.6,3000000.0,40269.06883333333,0.0,40269.06883333333,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.25,high,0.6,3000000.0,13816.243705,0.003,13816.246705000001,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.25,high,0.6,3000000.0,20414.661695833332,0.02666666666666667,20414.6883625,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.25,high,0.6,3000000.0,154617.81443333332,13.333333333333334,154631.14776666666,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.25,high,0.6,3000000.0,28310.143,2.3333333333333335,28312.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.25,high,0.85,3000000.0,28425.22505882353,0.0,28425.22505882353,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.25,high,0.85,3000000.0,12892.698002794117,0.003,12892.701002794118,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.25,high,0.85,3000000.0,17453.700752205885,0.02666666666666667,17453.727418872553,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.25,high,0.85,3000000.0,150950.40896764706,13.333333333333334,150963.7423009804,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.25,high,0.85,3000000.0,28310.143,2.3333333333333335,28312.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.5,low,0.35,3000000.0,59032.68942857142,0.0,59032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.5,low,0.35,3000000.0,10625.211838928572,0.003,10625.214838928572,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.5,low,0.35,3000000.0,34323.79068928571,0.02666666666666667,34323.81735595238,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.5,low,0.35,3000000.0,162704.72770714285,13.333333333333334,162718.0610404762,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.5,low,0.35,3000000.0,24810.143,2.3333333333333335,24812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.5,low,0.6,3000000.0,34435.7355,0.0,34435.7355,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.5,low,0.6,3000000.0,9141.243705,0.003,9141.246705000001,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.5,low,0.6,3000000.0,22025.313725,0.02666666666666667,22025.34039166667,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.5,low,0.6,3000000.0,153842.81443333332,13.333333333333334,153856.14776666666,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.5,low,0.6,3000000.0,24810.143,2.3333333333333335,24812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.5,low,0.85,3000000.0,24307.577999999998,0.0,24307.577999999998,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.5,low,0.85,3000000.0,8530.198002794117,0.003,8530.201002794118,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.5,low,0.85,3000000.0,16961.234975,0.02666666666666667,16961.261641666668,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.5,low,0.85,3000000.0,150193.79132058824,13.333333333333334,150207.12465392158,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.5,low,0.85,3000000.0,24810.143,2.3333333333333335,24812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.5,mid,0.35,3000000.0,61889.832285714285,0.0,61889.832285714285,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.5,mid,0.35,3000000.0,12159.497553214285,0.003,12159.500553214286,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.5,mid,0.35,3000000.0,36352.36211785714,0.02666666666666667,36352.388784523806,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.5,mid,0.35,3000000.0,162923.29913571427,13.333333333333334,162936.63246904762,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.5,mid,0.35,3000000.0,25810.143,2.3333333333333335,25812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.5,mid,0.6,3000000.0,36102.40216666667,0.0,36102.40216666667,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.5,mid,0.6,3000000.0,10461.243705,0.003,10461.246705000001,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.5,mid,0.6,3000000.0,23458.647058333332,0.02666666666666667,23458.673725,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.5,mid,0.6,3000000.0,154049.4811,13.333333333333334,154062.81443333335,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.5,mid,0.6,3000000.0,25810.143,2.3333333333333335,25812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.5,mid,0.85,3000000.0,25484.048588235295,0.0,25484.048588235295,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.5,mid,0.85,3000000.0,9761.96270867647,0.003,9761.965708676471,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.5,mid,0.85,3000000.0,18149.47026911765,0.02666666666666667,18149.49693578432,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.5,mid,0.85,3000000.0,150395.5560264706,13.333333333333334,150408.88935980393,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.5,mid,0.85,3000000.0,25810.143,2.3333333333333335,25812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.5,high,0.35,3000000.0,69032.68942857142,0.0,69032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.5,high,0.35,3000000.0,16059.140410357142,0.003,16059.143410357143,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.5,high,0.35,3000000.0,41448.79068928571,0.02666666666666667,41448.81735595238,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.5,high,0.35,3000000.0,163524.37056428572,13.333333333333334,163537.70389761907,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.5,high,0.35,3000000.0,28310.143,2.3333333333333335,28312.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.5,high,0.6,3000000.0,40269.06883333333,0.0,40269.06883333333,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.5,high,0.6,3000000.0,13816.243705,0.003,13816.246705000001,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.5,high,0.6,3000000.0,27066.980391666664,0.02666666666666667,27067.007058333333,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.5,high,0.6,3000000.0,154617.81443333332,13.333333333333334,154631.14776666666,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.5,high,0.6,3000000.0,28310.143,2.3333333333333335,28312.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,0.5,high,0.85,3000000.0,28425.22505882353,0.0,28425.22505882353,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,0.5,high,0.85,3000000.0,12892.698002794117,0.003,12892.701002794118,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,0.5,high,0.85,3000000.0,21145.058504411765,0.02666666666666667,21145.085171078434,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,0.5,high,0.85,3000000.0,150950.40896764706,13.333333333333334,150963.7423009804,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,0.5,high,0.85,3000000.0,28310.143,2.3333333333333335,28312.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,1.0,low,0.35,3000000.0,59032.68942857142,0.0,59032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,1.0,low,0.35,3000000.0,10625.211838928572,0.003,10625.214838928572,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,1.0,low,0.35,3000000.0,59135.23837857142,0.02666666666666667,59135.265045238084,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,1.0,low,0.35,3000000.0,162704.72770714285,13.333333333333334,162718.0610404762,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,1.0,low,0.35,3000000.0,24810.143,2.3333333333333335,24812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,1.0,low,0.6,3000000.0,34435.7355,0.0,34435.7355,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,1.0,low,0.6,3000000.0,9141.243705,0.003,9141.246705000001,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,1.0,low,0.6,3000000.0,34538.28445,0.02666666666666667,34538.311116666664,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,1.0,low,0.6,3000000.0,153842.81443333332,13.333333333333334,153856.14776666666,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,1.0,low,0.6,3000000.0,24810.143,2.3333333333333335,24812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,1.0,low,0.85,3000000.0,24307.577999999998,0.0,24307.577999999998,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,1.0,low,0.85,3000000.0,8530.198002794117,0.003,8530.201002794118,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,1.0,low,0.85,3000000.0,24410.126949999998,0.02666666666666667,24410.153616666666,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,1.0,low,0.85,3000000.0,150193.79132058824,13.333333333333334,150207.12465392158,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,1.0,low,0.85,3000000.0,24810.143,2.3333333333333335,24812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,1.0,mid,0.35,3000000.0,61889.832285714285,0.0,61889.832285714285,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,1.0,mid,0.35,3000000.0,12159.497553214285,0.003,12159.500553214286,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,1.0,mid,0.35,3000000.0,61992.38123571428,0.02666666666666667,61992.407902380946,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,1.0,mid,0.35,3000000.0,162923.29913571427,13.333333333333334,162936.63246904762,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,1.0,mid,0.35,3000000.0,25810.143,2.3333333333333335,25812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,1.0,mid,0.6,3000000.0,36102.40216666667,0.0,36102.40216666667,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,1.0,mid,0.6,3000000.0,10461.243705,0.003,10461.246705000001,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,1.0,mid,0.6,3000000.0,36204.95111666666,0.02666666666666667,36204.97778333333,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,1.0,mid,0.6,3000000.0,154049.4811,13.333333333333334,154062.81443333335,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,1.0,mid,0.6,3000000.0,25810.143,2.3333333333333335,25812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,1.0,mid,0.85,3000000.0,25484.048588235295,0.0,25484.048588235295,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,1.0,mid,0.85,3000000.0,9761.96270867647,0.003,9761.965708676471,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,1.0,mid,0.85,3000000.0,25586.597538235295,0.02666666666666667,25586.624204901964,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,1.0,mid,0.85,3000000.0,150395.5560264706,13.333333333333334,150408.88935980393,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,1.0,mid,0.85,3000000.0,25810.143,2.3333333333333335,25812.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,1.0,high,0.35,3000000.0,69032.68942857142,0.0,69032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,1.0,high,0.35,3000000.0,16059.140410357142,0.003,16059.143410357143,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,1.0,high,0.35,3000000.0,69135.23837857142,0.02666666666666667,69135.26504523809,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,1.0,high,0.35,3000000.0,163524.37056428572,13.333333333333334,163537.70389761907,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,1.0,high,0.35,3000000.0,28310.143,2.3333333333333335,28312.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,1.0,high,0.6,3000000.0,40269.06883333333,0.0,40269.06883333333,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,1.0,high,0.6,3000000.0,13816.243705,0.003,13816.246705000001,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,1.0,high,0.6,3000000.0,40371.61778333333,0.02666666666666667,40371.64444999999,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,100000.0,30.0,0.35,1.0,high,0.6,3000000.0,154617.81443333332,13.333333333333334,154631.14776666666,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,100000.0,30.0,0.35,1.0,high,0.6,3000000.0,28310.143,2.3333333333333335,28312.476333333332,False,baseline_or_antitarget_preferred
software_optimized,100000.0,30.0,0.35,1.0,high,0.85,3000000.0,28425.22505882353,0.0,28425.22505882353,False,baseline_or_antitarget_preferred
programmable_accelerator,100000.0,30.0,0.35,1.0,high,0.85,3000000.0,12892.698002794117,0.003,12892.701002794118,True,baseline_or_antitarget_preferred
hybrid_safety_filter,100000.0,30.0,0.35,1.0,high,0.85,3000000.0,28527.77400882353,0.02666666666666667,28527.800675490198,False,baseline_or_antitarget_preferred
