regime,kappa,alpha_W,Delta_exponent_d,eta,beta_model,beta_model_parameter,endpoint_beating,support_valid,required_beta,hypothetical_beta,variance_exponent_no_beta,mean_exponent,chebyshev_success,local_window_success,theorem_plausibility_class
fixed_bulk_trace,5,0.01,0.006,0.15,linear,4,false,true,0.512,0.6,2.5,0.994,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.15,linear,8,false,true,0.512,1.2,2.5,0.994,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.15,linear,12,false,true,0.512,1.8,2.5,0.994,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.15,saturation,0.5,false,true,0.512,0.5,2.5,0.994,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.15,saturation,1,false,true,0.512,1,2.5,0.994,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.25,no_new_saving,0,false,true,1.512,0,3.5,0.994,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.25,constant,0.25,false,true,1.512,0.25,3.5,0.994,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.25,constant,0.75,false,true,1.512,0.75,3.5,0.994,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.25,constant,1.25,false,true,1.512,1.25,3.5,0.994,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.25,linear,4,false,true,1.512,1,3.5,0.994,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.25,linear,8,false,true,1.512,2,3.5,0.994,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.25,linear,12,false,true,1.512,3,3.5,0.994,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.25,saturation,0.5,false,true,1.512,0.5,3.5,0.994,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.006,0.25,saturation,1,false,true,1.512,1,3.5,0.994,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0,no_new_saving,0,false,false,-0.984,0,1,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0,constant,0.25,false,false,-0.984,0.25,1,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0,constant,0.75,false,false,-0.984,0.75,1,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0,constant,1.25,false,false,-0.984,1.25,1,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0,linear,4,false,false,-0.984,0,1,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0,linear,8,false,false,-0.984,0,1,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0,linear,12,false,false,-0.984,0,1,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0,saturation,0.5,false,false,-0.984,0,1,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0,saturation,1,false,false,-0.984,0,1,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.002,no_new_saving,0,false,false,-0.964,0,1.02,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.002,constant,0.25,false,false,-0.964,0.25,1.02,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.002,constant,0.75,false,false,-0.964,0.75,1.02,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.002,constant,1.25,false,false,-0.964,1.25,1.02,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.002,linear,4,false,false,-0.964,0.008,1.02,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.002,linear,8,false,false,-0.964,0.016,1.02,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.002,linear,12,false,false,-0.964,0.024,1.02,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.002,saturation,0.5,false,false,-0.964,0.02,1.02,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.002,saturation,1,false,false,-0.964,0.02,1.02,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.004,no_new_saving,0,false,false,-0.944,0,1.04,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.004,constant,0.25,false,false,-0.944,0.25,1.04,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.004,constant,0.75,false,false,-0.944,0.75,1.04,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.004,constant,1.25,false,false,-0.944,1.25,1.04,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.004,linear,4,false,false,-0.944,0.016,1.04,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.004,linear,8,false,false,-0.944,0.032,1.04,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.004,linear,12,false,false,-0.944,0.048,1.04,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.004,saturation,0.5,false,false,-0.944,0.04,1.04,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.004,saturation,1,false,false,-0.944,0.04,1.04,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.006,no_new_saving,0,false,false,-0.924,0,1.06,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.006,constant,0.25,false,false,-0.924,0.25,1.06,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.006,constant,0.75,false,false,-0.924,0.75,1.06,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.006,constant,1.25,false,false,-0.924,1.25,1.06,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.006,linear,4,false,false,-0.924,0.024,1.06,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.006,linear,8,false,false,-0.924,0.048,1.06,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.006,linear,12,false,false,-0.924,0.072,1.06,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.006,saturation,0.5,false,false,-0.924,0.06,1.06,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.006,saturation,1,false,false,-0.924,0.06,1.06,0.992,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.008,0.008,no_new_saving,0,false,true,-0.904,0,1.08,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.008,constant,0.25,false,true,-0.904,0.25,1.08,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.008,constant,0.75,false,true,-0.904,0.75,1.08,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.008,constant,1.25,false,true,-0.904,1.25,1.08,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.008,linear,4,false,true,-0.904,0.032,1.08,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.008,linear,8,false,true,-0.904,0.064,1.08,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.008,linear,12,false,true,-0.904,0.096,1.08,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.008,saturation,0.5,false,true,-0.904,0.08,1.08,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.008,saturation,1,false,true,-0.904,0.08,1.08,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.01,no_new_saving,0,false,true,-0.884,0,1.1,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.01,constant,0.25,false,true,-0.884,0.25,1.1,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.01,constant,0.75,false,true,-0.884,0.75,1.1,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.01,constant,1.25,false,true,-0.884,1.25,1.1,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.01,linear,4,false,true,-0.884,0.04,1.1,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.01,linear,8,false,true,-0.884,0.08,1.1,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.01,linear,12,false,true,-0.884,0.12,1.1,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.01,saturation,0.5,false,true,-0.884,0.1,1.1,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.01,saturation,1,false,true,-0.884,0.1,1.1,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.02,no_new_saving,0,false,true,-0.784,0,1.2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.02,constant,0.25,false,true,-0.784,0.25,1.2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.02,constant,0.75,false,true,-0.784,0.75,1.2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.02,constant,1.25,false,true,-0.784,1.25,1.2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.02,linear,4,false,true,-0.784,0.08,1.2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.02,linear,8,false,true,-0.784,0.16,1.2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.02,linear,12,false,true,-0.784,0.24,1.2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.02,saturation,0.5,false,true,-0.784,0.2,1.2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.02,saturation,1,false,true,-0.784,0.2,1.2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.05,no_new_saving,0,false,true,-0.484,0,1.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.05,constant,0.25,false,true,-0.484,0.25,1.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.05,constant,0.75,false,true,-0.484,0.75,1.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.05,constant,1.25,false,true,-0.484,1.25,1.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.05,linear,4,false,true,-0.484,0.2,1.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.05,linear,8,false,true,-0.484,0.4,1.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.05,linear,12,false,true,-0.484,0.6,1.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.05,saturation,0.5,false,true,-0.484,0.5,1.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.05,saturation,1,false,true,-0.484,0.5,1.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.08,no_new_saving,0,false,true,-0.184,0,1.8,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.08,constant,0.25,false,true,-0.184,0.25,1.8,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.08,constant,0.75,false,true,-0.184,0.75,1.8,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.08,constant,1.25,false,true,-0.184,1.25,1.8,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.08,linear,4,false,true,-0.184,0.32,1.8,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.08,linear,8,false,true,-0.184,0.64,1.8,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.08,linear,12,false,true,-0.184,0.96,1.8,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.08,saturation,0.5,false,true,-0.184,0.5,1.8,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.08,saturation,1,false,true,-0.184,0.8,1.8,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.1,no_new_saving,0,false,true,0.016,0,2,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.1,constant,0.25,false,true,0.016,0.25,2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.1,constant,0.75,false,true,0.016,0.75,2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.1,constant,1.25,false,true,0.016,1.25,2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.1,linear,4,false,true,0.016,0.4,2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.1,linear,8,false,true,0.016,0.8,2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.1,linear,12,false,true,0.016,1.2,2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.1,saturation,0.5,false,true,0.016,0.5,2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.1,saturation,1,false,true,0.016,1,2,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.15,no_new_saving,0,false,true,0.516,0,2.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.15,constant,0.25,false,true,0.516,0.25,2.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.15,constant,0.75,false,true,0.516,0.75,2.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.15,constant,1.25,false,true,0.516,1.25,2.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.15,linear,4,false,true,0.516,0.6,2.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.15,linear,8,false,true,0.516,1.2,2.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.15,linear,12,false,true,0.516,1.8,2.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.15,saturation,0.5,false,true,0.516,0.5,2.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.15,saturation,1,false,true,0.516,1,2.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.25,no_new_saving,0,false,true,1.516,0,3.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.25,constant,0.25,false,true,1.516,0.25,3.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.25,constant,0.75,false,true,1.516,0.75,3.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.25,constant,1.25,false,true,1.516,1.25,3.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.25,linear,4,false,true,1.516,1,3.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.25,linear,8,false,true,1.516,2,3.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.25,linear,12,false,true,1.516,3,3.5,0.992,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.25,saturation,0.5,false,true,1.516,0.5,3.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.008,0.25,saturation,1,false,true,1.516,1,3.5,0.992,false,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0,no_new_saving,0,false,false,-0.98,0,1,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0,constant,0.25,false,false,-0.98,0.25,1,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0,constant,0.75,false,false,-0.98,0.75,1,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0,constant,1.25,false,false,-0.98,1.25,1,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0,linear,4,false,false,-0.98,0,1,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0,linear,8,false,false,-0.98,0,1,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0,linear,12,false,false,-0.98,0,1,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0,saturation,0.5,false,false,-0.98,0,1,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0,saturation,1,false,false,-0.98,0,1,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.002,no_new_saving,0,false,false,-0.96,0,1.02,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.002,constant,0.25,false,false,-0.96,0.25,1.02,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.002,constant,0.75,false,false,-0.96,0.75,1.02,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.002,constant,1.25,false,false,-0.96,1.25,1.02,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.002,linear,4,false,false,-0.96,0.008,1.02,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.002,linear,8,false,false,-0.96,0.016,1.02,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.002,linear,12,false,false,-0.96,0.024,1.02,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.002,saturation,0.5,false,false,-0.96,0.02,1.02,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.002,saturation,1,false,false,-0.96,0.02,1.02,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.004,no_new_saving,0,false,false,-0.94,0,1.04,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.004,constant,0.25,false,false,-0.94,0.25,1.04,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.004,constant,0.75,false,false,-0.94,0.75,1.04,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.004,constant,1.25,false,false,-0.94,1.25,1.04,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.004,linear,4,false,false,-0.94,0.016,1.04,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.004,linear,8,false,false,-0.94,0.032,1.04,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.004,linear,12,false,false,-0.94,0.048,1.04,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.004,saturation,0.5,false,false,-0.94,0.04,1.04,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.004,saturation,1,false,false,-0.94,0.04,1.04,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.006,no_new_saving,0,false,false,-0.92,0,1.06,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.006,constant,0.25,false,false,-0.92,0.25,1.06,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.006,constant,0.75,false,false,-0.92,0.75,1.06,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.006,constant,1.25,false,false,-0.92,1.25,1.06,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.006,linear,4,false,false,-0.92,0.024,1.06,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.006,linear,8,false,false,-0.92,0.048,1.06,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.006,linear,12,false,false,-0.92,0.072,1.06,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.006,saturation,0.5,false,false,-0.92,0.06,1.06,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.006,saturation,1,false,false,-0.92,0.06,1.06,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.008,no_new_saving,0,false,false,-0.9,0,1.08,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.008,constant,0.25,false,false,-0.9,0.25,1.08,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.008,constant,0.75,false,false,-0.9,0.75,1.08,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.008,constant,1.25,false,false,-0.9,1.25,1.08,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.008,linear,4,false,false,-0.9,0.032,1.08,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.008,linear,8,false,false,-0.9,0.064,1.08,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.008,linear,12,false,false,-0.9,0.096,1.08,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.008,saturation,0.5,false,false,-0.9,0.08,1.08,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.008,saturation,1,false,false,-0.9,0.08,1.08,0.99,true,false,support_invalid
fixed_bulk_trace,5,0.01,0.01,0.01,no_new_saving,0,false,true,-0.88,0,1.1,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.01,constant,0.25,false,true,-0.88,0.25,1.1,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.01,constant,0.75,false,true,-0.88,0.75,1.1,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.01,constant,1.25,false,true,-0.88,1.25,1.1,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.01,linear,4,false,true,-0.88,0.04,1.1,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.01,linear,8,false,true,-0.88,0.08,1.1,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.01,linear,12,false,true,-0.88,0.12,1.1,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.01,saturation,0.5,false,true,-0.88,0.1,1.1,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.01,saturation,1,false,true,-0.88,0.1,1.1,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.02,no_new_saving,0,false,true,-0.78,0,1.2,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.02,constant,0.25,false,true,-0.78,0.25,1.2,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.02,constant,0.75,false,true,-0.78,0.75,1.2,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.02,constant,1.25,false,true,-0.78,1.25,1.2,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.02,linear,4,false,true,-0.78,0.08,1.2,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.02,linear,8,false,true,-0.78,0.16,1.2,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.02,linear,12,false,true,-0.78,0.24,1.2,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.02,saturation,0.5,false,true,-0.78,0.2,1.2,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.02,saturation,1,false,true,-0.78,0.2,1.2,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.05,no_new_saving,0,false,true,-0.48,0,1.5,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.05,constant,0.25,false,true,-0.48,0.25,1.5,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.05,constant,0.75,false,true,-0.48,0.75,1.5,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.05,constant,1.25,false,true,-0.48,1.25,1.5,0.99,true,false,not_endpoint_beating
fixed_bulk_trace,5,0.01,0.01,0.05,linear,4,false,true,-0.48,0.2,1.5,0.99,true,false,not_endpoint_beating
