regime,architecture,Delta_exponent_d,eta,kappa,Lambda0,support_requirement_eta_min,support_requirement_met,q_exponent,loss_exponent,mean_exponent,variance_exponent_beta_zero,required_beta,chebyshev_pass_beta_zero,beats_endpoint,feasibility_class,notes
edge,pretrace,0.02,0.05,3,4,0.01,true,0.05,0.6,0.97,1.6,-0.34,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.05,3,25,0.01,true,0.05,0.3,0.97,1.3,-0.64,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.05,3,25,0.01,true,0.05,0.6,0.97,1.6,-0.34,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.05,5,1,0.01,true,0.05,0.5,0.97,1.5,-0.44,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.05,5,1,0.01,true,0.05,1,0.97,2,0.06,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.05,5,4,0.01,true,0.05,0.5,0.97,1.5,-0.44,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.05,5,4,0.01,true,0.05,1,0.97,2,0.06,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.05,5,25,0.01,true,0.05,0.5,0.97,1.5,-0.44,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.05,5,25,0.01,true,0.05,1,0.97,2,0.06,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.1,3,1,0.01,true,0.1,0.6,0.97,1.6,-0.34,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.1,3,1,0.01,true,0.1,1.2,0.97,2.2,0.26,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.1,3,4,0.01,true,0.1,0.6,0.97,1.6,-0.34,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.1,3,4,0.01,true,0.1,1.2,0.97,2.2,0.26,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.1,3,25,0.01,true,0.1,0.6,0.97,1.6,-0.34,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.1,3,25,0.01,true,0.1,1.2,0.97,2.2,0.26,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.1,5,1,0.01,true,0.1,1,0.97,2,0.06,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.1,5,1,0.01,true,0.1,2,0.97,3,1.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.1,5,4,0.01,true,0.1,1,0.97,2,0.06,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.1,5,4,0.01,true,0.1,2,0.97,3,1.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.1,5,25,0.01,true,0.1,1,0.97,2,0.06,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.1,5,25,0.01,true,0.1,2,0.97,3,1.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.25,3,1,0.01,true,0.25,1.5,0.97,2.5,0.56,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.25,3,1,0.01,true,0.25,3,0.97,4,2.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.25,3,4,0.01,true,0.25,1.5,0.97,2.5,0.56,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.25,3,4,0.01,true,0.25,3,0.97,4,2.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.25,3,25,0.01,true,0.25,1.5,0.97,2.5,0.56,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.25,3,25,0.01,true,0.25,3,0.97,4,2.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.25,5,1,0.01,true,0.25,2.5,0.97,3.5,1.56,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.25,5,1,0.01,true,0.25,5,0.97,6,4.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.25,5,4,0.01,true,0.25,2.5,0.97,3.5,1.56,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.25,5,4,0.01,true,0.25,5,0.97,6,4.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.25,5,25,0.01,true,0.25,2.5,0.97,3.5,1.56,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.25,5,25,0.01,true,0.25,5,0.97,6,4.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.5,3,1,0.01,true,0.5,3,0.97,4,2.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.5,3,1,0.01,true,0.5,6,0.97,7,5.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.5,3,4,0.01,true,0.5,3,0.97,4,2.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.5,3,4,0.01,true,0.5,6,0.97,7,5.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.5,3,25,0.01,true,0.5,3,0.97,4,2.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.5,3,25,0.01,true,0.5,6,0.97,7,5.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.5,5,1,0.01,true,0.5,5,0.97,6,4.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.5,5,1,0.01,true,0.5,10,0.97,11,9.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.5,5,4,0.01,true,0.5,5,0.97,6,4.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.5,5,4,0.01,true,0.5,10,0.97,11,9.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.02,0.5,5,25,0.01,true,0.5,5,0.97,6,4.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.02,0.5,5,25,0.01,true,0.5,10,0.97,11,9.06,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0,3,1,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0,3,1,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0,3,4,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0,3,4,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0,3,25,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0,3,25,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0,5,1,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0,5,1,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0,5,4,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0,5,4,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0,5,25,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0,5,25,0.025,false,0,0,0.925,1,-0.85,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.002,3,1,0.025,false,0.002,0.012,0.925,1.012,-0.838,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.002,3,1,0.025,false,0.002,0.024,0.925,1.024,-0.826,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.002,3,4,0.025,false,0.002,0.012,0.925,1.012,-0.838,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.002,3,4,0.025,false,0.002,0.024,0.925,1.024,-0.826,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.002,3,25,0.025,false,0.002,0.012,0.925,1.012,-0.838,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.002,3,25,0.025,false,0.002,0.024,0.925,1.024,-0.826,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.002,5,1,0.025,false,0.002,0.02,0.925,1.02,-0.83,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.002,5,1,0.025,false,0.002,0.04,0.925,1.04,-0.81,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.002,5,4,0.025,false,0.002,0.02,0.925,1.02,-0.83,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.002,5,4,0.025,false,0.002,0.04,0.925,1.04,-0.81,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.002,5,25,0.025,false,0.002,0.02,0.925,1.02,-0.83,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.002,5,25,0.025,false,0.002,0.04,0.925,1.04,-0.81,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.004,3,1,0.025,false,0.004,0.024,0.925,1.024,-0.826,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.004,3,1,0.025,false,0.004,0.048,0.925,1.048,-0.802,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.004,3,4,0.025,false,0.004,0.024,0.925,1.024,-0.826,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.004,3,4,0.025,false,0.004,0.048,0.925,1.048,-0.802,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.004,3,25,0.025,false,0.004,0.024,0.925,1.024,-0.826,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.004,3,25,0.025,false,0.004,0.048,0.925,1.048,-0.802,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.004,5,1,0.025,false,0.004,0.04,0.925,1.04,-0.81,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.004,5,1,0.025,false,0.004,0.08,0.925,1.08,-0.77,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.004,5,4,0.025,false,0.004,0.04,0.925,1.04,-0.81,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.004,5,4,0.025,false,0.004,0.08,0.925,1.08,-0.77,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.004,5,25,0.025,false,0.004,0.04,0.925,1.04,-0.81,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.004,5,25,0.025,false,0.004,0.08,0.925,1.08,-0.77,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.006,3,1,0.025,false,0.006,0.036,0.925,1.036,-0.814,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.006,3,1,0.025,false,0.006,0.072,0.925,1.072,-0.778,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.006,3,4,0.025,false,0.006,0.036,0.925,1.036,-0.814,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.006,3,4,0.025,false,0.006,0.072,0.925,1.072,-0.778,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.006,3,25,0.025,false,0.006,0.036,0.925,1.036,-0.814,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.006,3,25,0.025,false,0.006,0.072,0.925,1.072,-0.778,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.006,5,1,0.025,false,0.006,0.06,0.925,1.06,-0.79,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.006,5,1,0.025,false,0.006,0.12,0.925,1.12,-0.73,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.006,5,4,0.025,false,0.006,0.06,0.925,1.06,-0.79,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.006,5,4,0.025,false,0.006,0.12,0.925,1.12,-0.73,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.006,5,25,0.025,false,0.006,0.06,0.925,1.06,-0.79,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.006,5,25,0.025,false,0.006,0.12,0.925,1.12,-0.73,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.008,3,1,0.025,false,0.008,0.048,0.925,1.048,-0.802,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.008,3,1,0.025,false,0.008,0.096,0.925,1.096,-0.754,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.008,3,4,0.025,false,0.008,0.048,0.925,1.048,-0.802,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.008,3,4,0.025,false,0.008,0.096,0.925,1.096,-0.754,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.008,3,25,0.025,false,0.008,0.048,0.925,1.048,-0.802,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.008,3,25,0.025,false,0.008,0.096,0.925,1.096,-0.754,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.008,5,1,0.025,false,0.008,0.08,0.925,1.08,-0.77,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.008,5,1,0.025,false,0.008,0.16,0.925,1.16,-0.69,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.008,5,4,0.025,false,0.008,0.08,0.925,1.08,-0.77,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.008,5,4,0.025,false,0.008,0.16,0.925,1.16,-0.69,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.008,5,25,0.025,false,0.008,0.08,0.925,1.08,-0.77,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.008,5,25,0.025,false,0.008,0.16,0.925,1.16,-0.69,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.01,3,1,0.025,false,0.01,0.06,0.925,1.06,-0.79,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.01,3,1,0.025,false,0.01,0.12,0.925,1.12,-0.73,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.01,3,4,0.025,false,0.01,0.06,0.925,1.06,-0.79,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.01,3,4,0.025,false,0.01,0.12,0.925,1.12,-0.73,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.01,3,25,0.025,false,0.01,0.06,0.925,1.06,-0.79,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.01,3,25,0.025,false,0.01,0.12,0.925,1.12,-0.73,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.01,5,1,0.025,false,0.01,0.1,0.925,1.1,-0.75,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.01,5,1,0.025,false,0.01,0.2,0.925,1.2,-0.65,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.01,5,4,0.025,false,0.01,0.1,0.925,1.1,-0.75,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.01,5,4,0.025,false,0.01,0.2,0.925,1.2,-0.65,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.01,5,25,0.025,false,0.01,0.1,0.925,1.1,-0.75,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.01,5,25,0.025,false,0.01,0.2,0.925,1.2,-0.65,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.02,3,1,0.025,false,0.02,0.12,0.925,1.12,-0.73,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.02,3,1,0.025,false,0.02,0.24,0.925,1.24,-0.61,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,trace,0.05,0.02,3,4,0.025,false,0.02,0.12,0.925,1.12,-0.73,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
edge,pretrace,0.05,0.02,3,4,0.025,false,0.02,0.24,0.925,1.24,-0.61,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
