d,eta,q_delta_exponent_eta_minus_d,support_valid_eta_ge_d,endpoint_beating_d_gt_alpha_w,transform_model,compatibility,growth_model,growth_rate_per_t,t_endpoint_n_eta,u_endpoint_t_delta,transform_envelope_endpoint,log10_transform_envelope_endpoint,net_log10_endpoint_after_growth,exponential_damping_exponent_if_any,m22_support_and_endpoint_conditions,success_row,verdict,note
0.02,0.12,0.1,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,27.5422870334,15.8489319246,1.53964641549e-10,-9.81257900477,1.55081110894,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.12,0.1,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,27.5422870334,15.8489319246,1.36231093942e-10,-9.86572375596,-3.88499211716,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.12,0.1,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,27.5422870334,15.8489319246,1.36231093942e-10,-9.86572375596,-1.25347019609,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.12,0.1,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,27.5422870334,15.8489319246,1.36231093942e-10,-9.86572375596,1.49766635775,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.12,0.1,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,27.5422870334,15.8489319246,0.0070296970638,-2.15306338997,3.82766824883,0.12,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.12,0.1,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,27.5422870334,15.8489319246,0.0070296970638,-2.15306338997,6.4591901699,0.12,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.12,0.1,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,27.5422870334,15.8489319246,0.0070296970638,-2.15306338997,9.21032672375,0.12,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.16,0.14,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,83.1763771103,47.8630092323,1,0,18.0615208018,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.16,0.14,true,true,compact_support_only,compatible,reduced_word_family,0.72,83.1763771103,47.8630092323,1,0,26.0085899547,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.16,0.14,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,83.1763771103,47.8630092323,1,0,34.3168895235,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.16,0.14,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,83.1763771103,47.8630092323,3.07721842287e-14,-13.5118416762,4.54967912568,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.16,0.14,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,83.1763771103,47.8630092323,3.07721842287e-14,-13.5118416762,12.4967482785,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.16,0.14,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,83.1763771103,47.8630092323,3.07721842287e-14,-13.5118416762,20.8050478473,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.16,0.14,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,83.1763771103,47.8630092323,2.9525543774e-14,-13.5298020952,4.53171870664,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.16,0.14,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,83.1763771103,47.8630092323,2.9525543774e-14,-13.5298020952,12.4787878595,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.16,0.14,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,83.1763771103,47.8630092323,2.9525543774e-14,-13.5298020952,20.7870874283,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.16,0.14,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,83.1763771103,47.8630092323,3.1466795039e-07,-6.50214748866,11.5593733132,0.16,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.16,0.14,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,83.1763771103,47.8630092323,3.1466795039e-07,-6.50214748866,19.506442466,0.16,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.16,0.14,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,83.1763771103,47.8630092323,3.1466795039e-07,-6.50214748866,27.8147420348,0.16,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.24,0.22,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,758.577575029,436.51583224,1,0,164.723027465,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.24,0.22,true,true,compact_support_only,compatible,reduced_word_family,0.72,758.577575029,436.51583224,1,0,237.20115955,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.24,0.22,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,758.577575029,436.51583224,1,0,312.973752184,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.24,0.22,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,758.577575029,436.51583224,0,-21.1279501865,143.595077279,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.24,0.22,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,758.577575029,436.51583224,0,-21.1279501865,216.073209364,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.24,0.22,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,758.577575029,436.51583224,0,-21.1279501865,291.845801998,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.24,0.22,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,758.577575029,436.51583224,0,-21.1299377331,143.593089732,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.24,0.22,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,758.577575029,436.51583224,0,-21.1299377331,216.071221817,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.24,0.22,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,758.577575029,436.51583224,0,-21.1299377331,291.843814451,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.24,0.22,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,758.577575029,436.51583224,0,-59.3002898875,105.422737578,0.24,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.24,0.22,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,758.577575029,436.51583224,0,-59.3002898875,177.900869663,0.24,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.24,0.22,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,758.577575029,436.51583224,0,-59.3002898875,253.673462297,0.24,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.05,0.004,-0.046,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.11686324778,0.280543363795,1,0,0.242523772776,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.11686324778,0.280543363795,1,0,0.349234232797,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.11686324778,0.280543363795,1,0,0.460795168274,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.11686324778,0.280543363795,0.138307484134,-0.859154318589,-0.616630545813,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.11686324778,0.280543363795,0.138307484134,-0.859154318589,-0.509920085792,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.11686324778,0.280543363795,0.138307484134,-0.859154318589,-0.398359150315,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.11686324778,0.280543363795,0.00663830346186,-2.17794289824,-1.93541912546,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.11686324778,0.280543363795,0.00663830346186,-2.17794289824,-1.82870866544,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.11686324778,0.280543363795,0.00663830346186,-2.17794289824,-1.71714772996,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.11686324778,0.280543363795,0.817883490561,-0.0873085581993,0.155215214577,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.11686324778,0.280543363795,0.817883490561,-0.0873085581993,0.261925674598,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.004,-0.046,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.11686324778,0.280543363795,0.817883490561,-0.0873085581993,0.373486610075,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.006,-0.044,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.18032063565,0.296483138952,1,0,0.25630336947,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.006,-0.044,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.18032063565,0.296483138952,1,0,0.369076852037,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.006,-0.044,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.18032063565,0.296483138952,1,0,0.486976401993,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.006,-0.044,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.18032063565,0.296483138952,0.125275174288,-0.902134984377,-0.645831614907,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.006,-0.044,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.18032063565,0.296483138952,0.125275174288,-0.902134984377,-0.53305813234,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.006,-0.044,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.18032063565,0.296483138952,0.125275174288,-0.902134984377,-0.415158582384,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.006,-0.044,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.18032063565,0.296483138952,0.00655135705503,-2.18366873047,-1.927365361,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.05,0.006,-0.044,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.18032063565,0.296483138952,0.00655135705503,-2.18366873047,-1.81459187843,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
