n,Lambda,regime,Delta_exponent_d,Delta_lambda,delta_r_exact,delta_r_exponent,support_model,support_type,eta,support_R,support_exponent,R_delta_r,R_delta_exponent,asymptotic_R_delta,kernel,leakage_proxy,resolved_flag,small_leakage_flag,classification
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.02,1.31825673856,0.02,0.0660693901979,-0.03,goes_to_zero,compact_fejer_transition_proxy,0.933930609802,false,false,negative obstruction
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.05,1.99526231497,0.05,0.100000068711,0,stays_bounded,gaussian_fourier_tail,0.920344270896,true,false,fixed-quality only
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.05,1.99526231497,0.05,0.100000068711,0,stays_bounded,exponential_tail_proxy,0.904837355863,true,false,fixed-quality only
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.05,1.99526231497,0.05,0.100000068711,0,stays_bounded,compact_fejer_transition_proxy,0.899999931289,true,false,fixed-quality only
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.1,3.98107170553,0.1,0.199526368594,0.05,goes_to_infinity,gaussian_fourier_tail,0.841851018855,true,false,small leakage asymptotically
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.1,3.98107170553,0.1,0.199526368594,0.05,goes_to_infinity,exponential_tail_proxy,0.819118621522,true,false,small leakage asymptotically
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.1,3.98107170553,0.1,0.199526368594,0.05,goes_to_infinity,compact_fejer_transition_proxy,0.800473631406,true,false,small leakage asymptotically
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.25,31.6227766017,0.25,1.58489428146,0.2,goes_to_infinity,gaussian_fourier_tail,0.112990356031,true,false,small leakage asymptotically
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.25,31.6227766017,0.25,1.58489428146,0.2,goes_to_infinity,exponential_tail_proxy,0.204969461043,true,false,small leakage asymptotically
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.25,31.6227766017,0.25,1.58489428146,0.2,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.5,1000,0.5,50.1187578,0.45,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.5,1000,0.5,50.1187578,0.45,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.05,0.501187233627,0.0501187578,0.05,n_eta,polynomial,0.5,1000,0.5,50.1187578,0.45,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,log_n,sub_polynomial,0,13.815510558,0,0.347897729561,-0.1,goes_to_zero,gaussian_fourier_tail,0.727916990443,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,log_n,sub_polynomial,0,13.815510558,0,0.347897729561,-0.1,goes_to_zero,exponential_tail_proxy,0.706171092949,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,log_n,sub_polynomial,0,13.815510558,0,0.347897729561,-0.1,goes_to_zero,compact_fejer_transition_proxy,0.652102270439,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0,1,0,0.0251816773692,-0.1,goes_to_zero,gaussian_fourier_tail,0.979910051664,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0,1,0,0.0251816773692,-0.1,goes_to_zero,exponential_tail_proxy,0.975132736384,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0,1,0,0.0251816773692,-0.1,goes_to_zero,compact_fejer_transition_proxy,0.974818322631,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.002,1.02801629813,0.002,0.0258871747497,-0.098,goes_to_zero,gaussian_fourier_tail,0.979347329687,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.002,1.02801629813,0.002,0.0258871747497,-0.098,goes_to_zero,exponential_tail_proxy,0.974445025411,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.002,1.02801629813,0.002,0.0258871747497,-0.098,goes_to_zero,compact_fejer_transition_proxy,0.97411282525,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.004,1.05681750921,0.004,0.0266124375551,-0.096,goes_to_zero,gaussian_fourier_tail,0.978768853039,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.004,1.05681750921,0.004,0.0266124375551,-0.096,goes_to_zero,exponential_tail_proxy,0.973738552898,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.004,1.05681750921,0.004,0.0266124375551,-0.096,goes_to_zero,compact_fejer_transition_proxy,0.973387562445,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.006,1.08642562362,0.006,0.0273580195395,-0.094,goes_to_zero,gaussian_fourier_tail,0.978174181259,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.006,1.08642562362,0.006,0.0273580195395,-0.094,goes_to_zero,exponential_tail_proxy,0.973012821555,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.006,1.08642562362,0.006,0.0273580195395,-0.094,goes_to_zero,compact_fejer_transition_proxy,0.97264198046,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.008,1.11686324778,0.008,0.0281244899711,-0.092,goes_to_zero,gaussian_fourier_tail,0.977562861624,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.008,1.11686324778,0.008,0.0281244899711,-0.092,goes_to_zero,exponential_tail_proxy,0.972267321736,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.008,1.11686324778,0.008,0.0281244899711,-0.092,goes_to_zero,compact_fejer_transition_proxy,0.971875510029,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.01,1.1481536215,0.01,0.0289124340668,-0.09,goes_to_zero,gaussian_fourier_tail,0.976934428817,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.01,1.1481536215,0.01,0.0289124340668,-0.09,goes_to_zero,exponential_tail_proxy,0.97150153118,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.01,1.1481536215,0.01,0.0289124340668,-0.09,goes_to_zero,compact_fejer_transition_proxy,0.971087565933,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.02,1.31825673856,0.02,0.03319591588,-0.08,goes_to_zero,gaussian_fourier_tail,0.973518354985,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.02,1.31825673856,0.02,0.03319591588,-0.08,goes_to_zero,exponential_tail_proxy,0.967349021988,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.02,1.31825673856,0.02,0.03319591588,-0.08,goes_to_zero,compact_fejer_transition_proxy,0.96680408412,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.05,1.99526231497,0.05,0.0502440518824,-0.05,goes_to_zero,gaussian_fourier_tail,0.959927907537,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.05,1.99526231497,0.05,0.0502440518824,-0.05,goes_to_zero,exponential_tail_proxy,0.950997303495,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.05,1.99526231497,0.05,0.0502440518824,-0.05,goes_to_zero,compact_fejer_transition_proxy,0.949755948118,false,false,negative obstruction
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.1,3.98107170553,0.1,0.100250063272,0,stays_bounded,gaussian_fourier_tail,0.920145801424,true,false,fixed-quality only
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.1,3.98107170553,0.1,0.100250063272,0,stays_bounded,exponential_tail_proxy,0.904611179718,true,false,fixed-quality only
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.1,3.98107170553,0.1,0.100250063272,0,stays_bounded,compact_fejer_transition_proxy,0.899749936728,true,false,fixed-quality only
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.25,31.6227766017,0.25,0.796314557901,0.15,goes_to_infinity,gaussian_fourier_tail,0.425849226092,true,false,small leakage asymptotically
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.25,31.6227766017,0.25,0.796314557901,0.15,goes_to_infinity,exponential_tail_proxy,0.450987995252,true,false,small leakage asymptotically
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.25,31.6227766017,0.25,0.796314557901,0.15,goes_to_infinity,compact_fejer_transition_proxy,0.203685442099,true,false,small leakage asymptotically
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.5,1000,0.5,25.1816773692,0.4,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.5,1000,0.5,25.1816773692,0.4,goes_to_infinity,exponential_tail_proxy,1.15807443241e-11,true,true,small leakage asymptotically
1000000,25,high_energy,0.1,0.251188643151,0.0251816773692,0.1,n_eta,polynomial,0.5,1000,0.5,25.1816773692,0.4,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,log_n,sub_polynomial,0,13.815510558,0,0.0438945584832,-0.25,goes_to_zero,gaussian_fourier_tail,0.964988452823,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,log_n,sub_polynomial,0,13.815510558,0,0.0438945584832,-0.25,goes_to_zero,exponential_tail_proxy,0.95705486547,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,log_n,sub_polynomial,0,13.815510558,0,0.0438945584832,-0.25,goes_to_zero,compact_fejer_transition_proxy,0.956105441517,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0,1,0,0.00317719408914,-0.25,goes_to_zero,gaussian_fourier_tail,0.997464970155,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0,1,0,0.00317719408914,-0.25,goes_to_zero,exponential_tail_proxy,0.996827847851,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0,1,0,0.00317719408914,-0.25,goes_to_zero,compact_fejer_transition_proxy,0.996822805911,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.002,1.02801629813,0.002,0.00326620730594,-0.248,goes_to_zero,gaussian_fourier_tail,0.997393948252,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.002,1.02801629813,0.002,0.00326620730594,-0.248,goes_to_zero,exponential_tail_proxy,0.996739120947,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.002,1.02801629813,0.002,0.00326620730594,-0.248,goes_to_zero,compact_fejer_transition_proxy,0.996733792694,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.004,1.05681750921,0.004,0.00335771434357,-0.246,goes_to_zero,gaussian_fourier_tail,0.9973209366,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.004,1.05681750921,0.004,0.00335771434357,-0.246,goes_to_zero,exponential_tail_proxy,0.996647916475,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.004,1.05681750921,0.004,0.00335771434357,-0.246,goes_to_zero,compact_fejer_transition_proxy,0.996642285656,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.006,1.08642562362,0.006,0.00345178506964,-0.244,goes_to_zero,gaussian_fourier_tail,0.997245879455,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.006,1.08642562362,0.006,0.00345178506964,-0.244,goes_to_zero,exponential_tail_proxy,0.996554165492,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.006,1.08642562362,0.006,0.00345178506964,-0.244,goes_to_zero,compact_fejer_transition_proxy,0.99654821493,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.008,1.11686324778,0.008,0.00354849130922,-0.242,goes_to_zero,gaussian_fourier_tail,0.997168719512,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.008,1.11686324778,0.008,0.00354849130922,-0.242,goes_to_zero,exponential_tail_proxy,0.996457797146,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.008,1.11686324778,0.008,0.00354849130922,-0.242,goes_to_zero,compact_fejer_transition_proxy,0.996451508691,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.01,1.1481536215,0.01,0.00364790689964,-0.24,goes_to_zero,gaussian_fourier_tail,0.997089397861,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.01,1.1481536215,0.01,0.00364790689964,-0.24,goes_to_zero,exponential_tail_proxy,0.99635873863,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.01,1.1481536215,0.01,0.00364790689964,-0.24,goes_to_zero,compact_fejer_transition_proxy,0.9963520931,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.02,1.31825673856,0.02,0.00418835751771,-0.23,goes_to_zero,gaussian_fourier_tail,0.996658183972,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.02,1.31825673856,0.02,0.00418835751771,-0.23,goes_to_zero,exponential_tail_proxy,0.995820401419,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.02,1.31825673856,0.02,0.00418835751771,-0.23,goes_to_zero,compact_fejer_transition_proxy,0.995811642482,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.05,1.99526231497,0.05,0.0063393356334,-0.2,goes_to_zero,gaussian_fourier_tail,0.99494197585,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.05,1.99526231497,0.05,0.0063393356334,-0.2,goes_to_zero,exponential_tail_proxy,0.993680715562,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.05,1.99526231497,0.05,0.0063393356334,-0.2,goes_to_zero,compact_fejer_transition_proxy,0.993660664367,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.1,3.98107170553,0.1,0.0126486374913,-0.15,goes_to_zero,gaussian_fourier_tail,0.989908116528,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.1,3.98107170553,0.1,0.0126486374913,-0.15,goes_to_zero,exponential_tail_proxy,0.987431020316,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.1,3.98107170553,0.1,0.0126486374913,-0.15,goes_to_zero,compact_fejer_transition_proxy,0.987351362509,false,false,negative obstruction
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.25,31.6227766017,0.25,0.100471698901,0,stays_bounded,gaussian_fourier_tail,0.919969850131,true,false,fixed-quality only
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.25,31.6227766017,0.25,0.100471698901,0,stays_bounded,exponential_tail_proxy,0.904410707868,true,false,fixed-quality only
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.25,31.6227766017,0.25,0.100471698901,0,stays_bounded,compact_fejer_transition_proxy,0.899528301099,true,false,fixed-quality only
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.5,1000,0.5,3.17719408914,0.25,goes_to_infinity,gaussian_fourier_tail,0.00148707479655,true,true,small leakage asymptotically
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.5,1000,0.5,3.17719408914,0.25,goes_to_infinity,exponential_tail_proxy,0.0417025046206,true,false,small leakage asymptotically
1000000,25,high_energy,0.25,0.0316227766017,0.00317719408914,0.25,n_eta,polynomial,0.5,1000,0.5,3.17719408914,0.25,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
