check,alpha,N,d,N_mod_5,d_mod_5,lhs,rhs,residual,comment
diagonal_five_step,0,33,2,3,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,3,3,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,4,3,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,5,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,6,3,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,7,3,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,8,3,3,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,9,3,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,10,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,11,3,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,33,12,3,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,0,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,1,4,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,2,4,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,3,4,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,4,4,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,5,4,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,6,4,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,7,4,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,8,4,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,9,4,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,10,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,11,4,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,34,12,4,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,0,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,1,0,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,2,0,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,3,0,3,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,4,0,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,5,0,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,6,0,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,7,0,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,8,0,3,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,9,0,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,10,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,11,0,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,35,12,0,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,0,1,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,1,1,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,2,1,2,2,2,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,3,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,4,1,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,5,1,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,6,1,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,7,1,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,8,1,3,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,9,1,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,10,1,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,11,1,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,36,12,1,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,0,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,1,2,1,2,2,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,2,2,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,3,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,4,2,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,5,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,6,2,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,7,2,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,8,2,3,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,9,2,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,10,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,11,2,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,37,12,2,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,0,3,0,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,1,3,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,2,3,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,3,3,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,4,3,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,5,3,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,6,3,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,7,3,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,8,3,3,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,9,3,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,10,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,11,3,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,38,12,3,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,0,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,1,4,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,2,4,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,3,4,3,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,4,4,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,5,4,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,6,4,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,7,4,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,8,4,3,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,9,4,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,10,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,39,11,4,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,0,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,1,0,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,2,0,2,2,2,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,3,0,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,4,0,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,5,0,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,6,0,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,7,0,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,8,0,3,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,9,0,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,40,10,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,0,1,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,1,1,1,2,2,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,2,1,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,3,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,4,1,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,5,1,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,6,1,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,7,1,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,8,1,3,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,41,9,1,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,42,0,2,0,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,42,1,2,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,42,2,2,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,42,3,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,42,4,2,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,42,5,2,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,42,6,2,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,42,7,2,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,42,8,2,3,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,43,0,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,43,1,3,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,43,2,3,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,43,3,3,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,43,4,3,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,43,5,3,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,43,6,3,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,43,7,3,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,44,0,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,44,1,4,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,44,2,4,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,44,3,4,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,44,4,4,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,44,5,4,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,44,6,4,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,45,0,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,45,1,0,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,45,2,0,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,45,3,0,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,45,4,0,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,45,5,0,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,46,0,1,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,46,1,1,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,46,2,1,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,46,3,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,46,4,1,4,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,47,0,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,47,1,2,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,47,2,2,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,47,3,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,48,0,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,48,1,3,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,48,2,3,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,49,0,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,49,1,4,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,0,50,0,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,0,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,1,0,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,2,0,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,3,0,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,4,0,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,5,0,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,6,0,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,7,0,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,8,0,3,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,9,0,4,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,10,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,11,0,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,5,12,0,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,0,1,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,1,1,1,2,2,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,2,1,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,3,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,4,1,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,5,1,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,6,1,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,7,1,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,8,1,3,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,9,1,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,10,1,0,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,11,1,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,6,12,1,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,7,0,2,0,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,7,1,2,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
