genus_key	genus_label	family_key	family_label	n_taxa_scored	evidence_supported_taxa	structural_only_taxa	data_limited_unknown_taxa	evidence_supported_fraction	ploidy_entropy_norm	hotspot_score	mean_tci	min_tci	n_chrom_records_in_genus	data_sufficiency
wfo:wfo-4000025942-2025-12	Nephrophyllidium	wfo:wfo-7000000376-2025-12	Menyanthaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025943-2025-12	Nephrophyllum	wfo:wfo-7000000149-2025-12	Convolvulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025945-2025-12	Nephrosperma	wfo:wfo-7000000046-2025-12	Arecaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025947-2025-12	Nephrotheca			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025948-2025-12	Nephthytis	wfo:wfo-7000000042-2025-12	Araceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025949-2025-12	Nepsera	wfo:wfo-7000000372-2025-12	Melastomataceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025950-2025-12	Neptunia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025951-2025-12	Neraudia	wfo:wfo-7000000631-2025-12	Urticaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025953-2025-12	Neriacanthus	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025955-2025-12	Nerine	wfo:wfo-7000000018-2025-12	Amaryllidaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025959-2025-12	Nerisyrenia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025960-2025-12	Nerium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025962-2025-12	Nernstia	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025963-2025-12	Nerophila	wfo:wfo-7000000372-2025-12	Melastomataceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025964-2025-12	Nertera	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025965-2025-12	Nervilia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025967-2025-12	Nesampelos			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025969-2025-12	Nesiota	wfo:wfo-7000000524-2025-12	Rhamnaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025971-2025-12	Neslia	wfo:wfo-7000000082-2025-12	Brassicaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025973-2025-12	Nesocaryum			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025974-2025-12	Nesocodon	wfo:wfo-7000000106-2025-12	Campanulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025980-2025-12	Nesogenes	wfo:wfo-7000000430-2025-12	Orobanchaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025981-2025-12	Nesogordonia	wfo:wfo-7000000360-2025-12	Malvaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025982-2025-12	Nesohedyotis	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025986-2025-12	Nesomia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025991-2025-12	Nesphostylis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025992-2025-12	Nestegis	wfo:wfo-7000000422-2025-12	Oleaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000025993-2025-12	Nestlera			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000025996-2025-12	Nestotus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000025998-2025-12	Nestronia	wfo:wfo-7000000543-2025-12	Santalaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026007-2025-12	Neuburgia	wfo:wfo-7000000343-2025-12	Loganiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026014-2025-12	Neuontobotrys			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026015-2025-12	Neuracanthus	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026016-2025-12	Neurachne	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026018-2025-12	Neurada	wfo:wfo-7000000412-2025-12	Neuradaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026019-2025-12	Neuradopsis	wfo:wfo-7000000412-2025-12	Neuradaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026022-2025-12	Neurocalyx	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026029-2025-12	Neurolaena			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026030-2025-12	Neurolakis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026038-2025-12	Neuropeltis	wfo:wfo-7000000149-2025-12	Convolvulaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026039-2025-12	Neuropeltopsis	wfo:wfo-7000000149-2025-12	Convolvulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026049-2025-12	Neurotheca	wfo:wfo-7000000243-2025-12	Gentianaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000026050-2025-12	Neurotropis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026051-2025-12	Neustanthus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026053-2025-12	Neuwiedia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026054-2025-12	Nevada			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026057-2025-12	Nevillea	wfo:wfo-7000000518-2025-12	Restionaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026058-2025-12	Neviusia	wfo:wfo-7000000532-2025-12	Rosaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026068-2025-12	Newbouldia	wfo:wfo-7000000073-2025-12	Bignoniaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026069-2025-12	Newcastelia	wfo:wfo-7000000318-2025-12	Lamiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026070-2025-12	Newmania			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026072-2025-12	Newtonia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026073-2025-12	Neyraudia	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303342-2025-12	Nianhochloa	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026079-2025-12	Nicandra			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000026081-2025-12	Nichallea	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026084-2025-12	Nicipe			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026086-2025-12	Nicobariodendron	wfo:wfo-7000000121-2025-12	Celastraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026089-2025-12	Nicolasia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026090-2025-12	Nicolletia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026093-2025-12	Nicoraepoa	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026094-2025-12	Nicoteba	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026097-2025-12	Nicotiana			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000026101-2025-12	Nidema			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026102-2025-12	Nidorella			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026103-2025-12	Nidularium	wfo:wfo-7000000084-2025-12	Bromeliaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026110-2025-12	Niedenzuella			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026114-2025-12	Niemeyera	wfo:wfo-7000000545-2025-12	Sapotaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026118-2025-12	Nierembergia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026119-2025-12	Nietneria	wfo:wfo-7000000406-2025-12	Nartheciaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026121-2025-12	Nigella	wfo:wfo-7000000514-2025-12	Ranunculaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4001303343-2025-12	Nihon			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026130-2025-12	Nikitinia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026146-2025-12	Niphaea			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026150-2025-12	Niphogeton	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026153-2025-12	Nipponanthemum			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026158-2025-12	Nirarathamnos	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026166-2025-12	Nissolia			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000026173-2025-12	Nitraria	wfo:wfo-7000000413-2025-12	Nitrariaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026174-2025-12	Nitrophila	wfo:wfo-7000000017-2025-12	Amaranthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026177-2025-12	Nivellea			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026178-2025-12	Nivenia	wfo:wfo-7000000299-2025-12	Iridaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026183-2025-12	Noaea			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026184-2025-12	Noahdendron	wfo:wfo-7000000269-2025-12	Hamamelidaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026189-2025-12	Noccaea			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026192-2025-12	Noccidium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026194-2025-12	Nodocarpaea	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026196-2025-12	Nogalia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026199-2025-12	Nogra			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026202-2025-12	Nohawilliamsia	wfo:wfo-7000000429-2025-12	Orchidaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026203-2025-12	Noisettia	wfo:wfo-7000000637-2025-12	Violaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026204-2025-12	Nolana			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000026206-2025-12	Nolina			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026207-2025-12	Nolletia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026208-2025-12	Noltea	wfo:wfo-7000000524-2025-12	Rhamnaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026214-2025-12	Nomopyle			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026217-2025-12	Nonea			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026223-2025-12	Norantea	wfo:wfo-7000000363-2025-12	Marcgraviaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026224-2025-12	Nordenstamia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026227-2025-12	Norlindhia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026230-2025-12	Normanbya	wfo:wfo-7000000046-2025-12	Arecaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026231-2025-12	Normandia	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026232-2025-12	Normandiodendron			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303344-2025-12	Normantha	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303345-2025-12	Normeyera	wfo:wfo-7000000532-2025-12	Rosaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026235-2025-12	Noronhia	wfo:wfo-7000000422-2025-12	Oleaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026236-2025-12	Norrisia	wfo:wfo-7000000343-2025-12	Loganiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026239-2025-12	Northia	wfo:wfo-7000000545-2025-12	Sapotaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026245-2025-12	Nostolachma	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026246-2025-12	Notanthera	wfo:wfo-7000000350-2025-12	Loranthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026249-2025-12	Notechidnopsis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026250-2025-12	Notelaea	wfo:wfo-7000000422-2025-12	Oleaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026254-2025-12	Noterophila	wfo:wfo-7000000372-2025-12	Melastomataceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026255-2025-12	Nothaphoebe	wfo:wfo-7000000321-2025-12	Lauraceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026257-2025-12	Notheria			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026259-2025-12	Nothoalsomitra	wfo:wfo-7000000160-2025-12	Cucurbitaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026260-2025-12	Nothobaccaurea	wfo:wfo-7000000461-2025-12	Phyllanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026261-2025-12	Nothobaccharis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026262-2025-12	Nothobartsia	wfo:wfo-7000000430-2025-12	Orobanchaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026263-2025-12	Nothocalais			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026267-2025-12	Nothocestrum			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026268-2025-12	Nothochelone	wfo:wfo-7000000476-2025-12	Plantaginaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026269-2025-12	Nothochilus	wfo:wfo-7000000430-2025-12	Orobanchaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026272-2025-12	Nothocnide	wfo:wfo-7000000631-2025-12	Urticaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000047964-2025-12	Nothodissotis	wfo:wfo-7000000372-2025-12	Melastomataceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026275-2025-12	Nothofagus	wfo:wfo-7000000414-2025-12	Nothofagaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026284-2025-12	Notholirion	wfo:wfo-7000000336-2025-12	Liliaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026285-2025-12	Notholithocarpus	wfo:wfo-7000000231-2025-12	Fagaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026286-2025-12	Nothomyrcia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026288-2025-12	Nothopegia	wfo:wfo-7000000022-2025-12	Anacardiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026295-2025-12	Nothorites	wfo:wfo-7000000499-2025-12	Proteaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026297-2025-12	Nothosaerva	wfo:wfo-7000000017-2025-12	Amaranthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303346-2025-12	Nothoschkuhria			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026298-2025-12	Nothoscordum	wfo:wfo-7000000018-2025-12	Amaryllidaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026300-2025-12	Nothosmyrnium	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026301-2025-12	Nothospondias	wfo:wfo-7000000567-2025-12	Simaroubaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026302-2025-12	Nothostele			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026304-2025-12	Nothotalisia	wfo:wfo-7000000467-2025-12	Picramniaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026308-2025-12	Noticastrum			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026310-2025-12	Notiosciadium	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4100001769-2025-12	Notisia	wfo:wfo-7000000146-2025-12	Asteraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026311-2025-12	Notobasis			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026312-2025-12	Notobubon	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026317-2025-12	Notoceras			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026319-2025-12	Notochloe	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026327-2025-12	Notoleptopus	wfo:wfo-7000000461-2025-12	Phyllanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026336-2025-12	Notopleura	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026337-2025-12	Notopora			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026344-2025-12	Notoseris			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026347-2025-12	Notothixos	wfo:wfo-7000000543-2025-12	Santalaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026348-2025-12	Notothlaspi			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026352-2025-12	Nototriche	wfo:wfo-7000000360-2025-12	Malvaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026357-2025-12	Notylia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026358-2025-12	Notyliopsis			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026359-2025-12	Nouelia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026361-2025-12	Nouhuysia	wfo:wfo-7000000141-2025-12	Clusiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026364-2025-12	Novaguinea			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026366-2025-12	Noveloa	wfo:wfo-7000000485-2025-12	Podostemaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026367-2025-12	Novenia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4100005045-2025-12	Nubelaria			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026375-2025-12	Nucularia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026383-2025-12	Nuphar	wfo:wfo-7000000417-2025-12	Nymphaeaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026385-2025-12	Nuttallanthus	wfo:wfo-7000000476-2025-12	Plantaginaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026395-2025-12	Nuxia	wfo:wfo-7000000587-2025-12	Stilbaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026396-2025-12	Nuytsia	wfo:wfo-7000000350-2025-12	Loranthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026399-2025-12	Nyctaginia	wfo:wfo-7000000416-2025-12	Nyctaginaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026402-2025-12	Nyctanthes	wfo:wfo-7000000422-2025-12	Oleaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026411-2025-12	Nyctocalos	wfo:wfo-7000000073-2025-12	Bignoniaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026412-2025-12	Nyctocereus	wfo:wfo-7000000098-2025-12	Cactaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026418-2025-12	Nymania	wfo:wfo-7000000373-2025-12	Meliaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000026422-2025-12	Nymphaea	wfo:wfo-7000000417-2025-12	Nymphaeaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026425-2025-12	Nymphoides	wfo:wfo-7000000376-2025-12	Menyanthaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026428-2025-12	Nypa	wfo:wfo-7000000046-2025-12	Arecaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026430-2025-12	Nyssa	wfo:wfo-7000000667-2025-12	Nyssaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026431-2025-12	Nyssanthes	wfo:wfo-7000000017-2025-12	Amaranthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026438-2025-12	Oaxacania			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303349-2025-12	Oberholzeria			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026446-2025-12	Oberonia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026447-2025-12	Oberonioides			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026449-2025-12	Obetia	wfo:wfo-7000000631-2025-12	Urticaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026453-2025-12	Oblivia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026455-2025-12	Obolaria	wfo:wfo-7000000243-2025-12	Gentianaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000026459-2025-12	Obregonia	wfo:wfo-7000000098-2025-12	Cactaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000026460-2025-12	Obtegomeria	wfo:wfo-7000000318-2025-12	Lamiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
