accepted_key	label	genus_key	genus_label	family_key	family_label	tci	tci_observed	tci_structural	n_evidence_edges	n_ploidy_states	n_chrom_counts	chrom_count_cv	synonym_cluster_size	n_taxonomic_conflicts	confidence	tci_provenance
wfo:wfo-0000852826-2025-12	Axonopus fastigiatus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852827-2025-12	Axonopus fissifolius	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852831-2025-12	Axonopus flabelliformis	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852835-2025-12	Axonopus flexuosus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852837-2025-12	Axonopus furcatus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852839-2025-12	Axonopus gracilis	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852841-2025-12	Axonopus grandifolius	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852845-2025-12	Axonopus herzogii	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852848-2025-12	Axonopus hoehnei	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852854-2025-12	Axonopus jeanyae	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852856-2025-12	Axonopus junciformis	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852860-2025-12	Axonopus kuhlmannii	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852863-2025-12	Axonopus laxiflorus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852864-2025-12	Axonopus laxus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852865-2025-12	Axonopus leptostachyus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852869-2025-12	Axonopus longispicus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852871-2025-12	Axonopus magallanesiae	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852876-2025-12	Axonopus marginatus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852883-2025-12	Axonopus morronei	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852887-2025-12	Axonopus oiapocensis	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852893-2025-12	Axonopus paschalis	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852894-2025-12	Axonopus passourae	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852897-2025-12	Axonopus pennellii	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852899-2025-12	Axonopus piccae	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852902-2025-12	Axonopus poiophyllus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852906-2025-12	Axonopus polydactylus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852907-2025-12	Axonopus polystachyus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852908-2025-12	Axonopus pressus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852909-2025-12	Axonopus previpedunculatus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852913-2025-12	Axonopus pubivaginatus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852919-2025-12	Axonopus purpusii	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852923-2025-12	Axonopus ramosus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852930-2025-12	Axonopus rosei	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852932-2025-12	Axonopus rupestris	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852934-2025-12	Axonopus schultesii	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852935-2025-12	Axonopus scoparius	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852943-2025-12	Axonopus senescens	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852944-2025-12	Axonopus siccus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-0000852950-2025-12	Axonopus steyermarkii	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852952-2025-12	Axonopus succulentus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852953-2025-12	Axonopus suffultiformis	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852954-2025-12	Axonopus suffultus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-0000852958-2025-12	Axonopus surinamensis	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852963-2025-12	Axonopus triglochinoides	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852967-2025-12	Axonopus volcanicus	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000852969-2025-12	Axonopus yutajensis	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000852970-2025-12	Axonopus zuloagae	wfo:wfo-4000003794-2025-12	Axonopus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853006-2025-12	Bambusa affinis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853010-2025-12	Bambusa albolineata	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853020-2025-12	Bambusa amplexicaulis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853026-2025-12	Bambusa angustiaurita	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853028-2025-12	Bambusa angustissima	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853036-2025-12	Bambusa arnhemica	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853054-2025-12	Bambusa aurinuda	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853055-2025-12	Bambusa australis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853059-2025-12	Bambusa balcooa	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853060-2025-12	Bambusa bambos	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853064-2025-12	Bambusa basihirsuta	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853065-2025-12	Bambusa basisolida	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853067-2025-12	Bambusa beecheyana	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853071-2025-12	Bambusa bicicatricata	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853073-2025-12	Bambusa binghamii	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853080-2025-12	Bambusa boniopsis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853089-2025-12	Bambusa brevispicula	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853090-2025-12	Bambusa brunneoaciculia	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853091-2025-12	Bambusa burmanica	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853092-2025-12	Bambusa cacharensis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853102-2025-12	Bambusa cerosissima	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853106-2025-12	Bambusa chungii	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853109-2025-12	Bambusa chunii	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853112-2025-12	Bambusa clavata	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853113-2025-12	Bambusa comillensis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853114-2025-12	Bambusa concava	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853115-2025-12	Bambusa contracta	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853116-2025-12	Bambusa copelandii	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853117-2025-12	Bambusa corniculata	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853118-2025-12	Bambusa cornigera	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853123-2025-12	Bambusa crispiaurita	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853126-2025-12	Bambusa diaoluoshanensis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853130-2025-12	Bambusa dissimulator	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853134-2025-12	Bambusa distegia	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-0000853138-2025-12	Bambusa dolichoclada	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853142-2025-12	Bambusa duriuscula	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853147-2025-12	Bambusa emeiensis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853151-2025-12	Bambusa eutuldoides	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853158-2025-12	Bambusa farinacea	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853166-2025-12	Bambusa fimbriligulata	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853170-2025-12	Bambusa flexuosa	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853181-2025-12	Bambusa fruticosa	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853182-2025-12	Bambusa funghomii	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853183-2025-12	Bambusa gibba	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853184-2025-12	Bambusa gibboides	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853188-2025-12	Bambusa glabro-vagina	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853209-2025-12	Bambusa glaucophylla	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853216-2025-12	Bambusa grandis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853217-2025-12	Bambusa griffithiana	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853219-2025-12	Bambusa guangxiensis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853220-2025-12	Bambusa hainanensis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853225-2025-12	Bambusa heterostachya	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853226-2025-12	Aeranthes ramosa	wfo:wfo-4000000788-2025-12	Aeranthes			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853234-2025-12	Bambusa indigena	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853237-2025-12	Bambusa insularis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853239-2025-12	Bambusa intermedia	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853241-2025-12	Bambusa jacobsii	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853242-2025-12	Bambusa jaintiana	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853244-2025-12	Bambusa khasiana	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853245-2025-12	Bambusa kingiana	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853253-2025-12	Bambusa kyathaungtu	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853254-2025-12	Bambusa lako	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853255-2025-12	Bambusa lapidea	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853256-2025-12	Bambusa latideltata	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853261-2025-12	Bambusa laxa	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853263-2025-12	Bambusa lenta	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853276-2025-12	Bambusa longipalea	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853278-2025-12	Bambusa longispiculata	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853285-2025-12	Bambusa macrolemma	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853288-2025-12	Bambusa macrotis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853289-2025-12	Bambusa maculata	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853294-2025-12	Bambusa malingensis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853295-2025-12	Bambusa marginata	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853304-2025-12	Bambusa merrillii	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853315-2025-12	Bambusa mollis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853320-2025-12	Bambusa multiplex	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000853340-2025-12	Bambusa mutabilis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000853356-2025-12	Bambusa nepalensis	wfo:wfo-4000004002-2025-12	Bambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
