n,sample,family,word_count,words,fixed_common,normalized_common,seed
100,936,mixed_identity_a,2,1 a,1,1.0,20260515
100,936,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,936,independent_four,4,a b c d,0,0.0,20260515
100,936,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
100,936,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,936,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,936,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
100,937,identity_control,1,1,100,100.0,20260515
100,937,cancel_control,1,aA,100,100.0,20260515
100,937,single_a,1,a,1,1.0,20260515
100,937,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
100,937,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
100,937,duplicate_pair_a_a,2,a a,1,1.0,20260515
100,937,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,937,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,937,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,937,commutator_single,1,abAB,1,1.0,20260515
100,937,mixed_identity_a,2,1 a,1,1.0,20260515
100,937,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,937,independent_four,4,a b c d,0,0.0,20260515
100,937,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
100,937,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,937,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,937,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
100,938,identity_control,1,1,100,100.0,20260515
100,938,cancel_control,1,aA,100,100.0,20260515
100,938,single_a,1,a,0,0.0,20260515
100,938,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
100,938,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
100,938,duplicate_pair_a_a,2,a a,0,0.0,20260515
100,938,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,938,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,938,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,938,commutator_single,1,abAB,1,1.0,20260515
100,938,mixed_identity_a,2,1 a,0,0.0,20260515
100,938,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,938,independent_four,4,a b c d,0,0.0,20260515
100,938,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
100,938,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,938,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,938,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
100,939,identity_control,1,1,100,100.0,20260515
100,939,cancel_control,1,aA,100,100.0,20260515
100,939,single_a,1,a,1,1.0,20260515
100,939,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
100,939,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
100,939,duplicate_pair_a_a,2,a a,1,1.0,20260515
100,939,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,939,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,939,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,939,commutator_single,1,abAB,0,0.0,20260515
100,939,mixed_identity_a,2,1 a,1,1.0,20260515
100,939,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,939,independent_four,4,a b c d,0,0.0,20260515
100,939,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
100,939,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,939,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,939,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
100,940,identity_control,1,1,100,100.0,20260515
100,940,cancel_control,1,aA,100,100.0,20260515
100,940,single_a,1,a,2,2.0,20260515
100,940,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
100,940,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
100,940,duplicate_pair_a_a,2,a a,2,2.0,20260515
100,940,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,940,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,940,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,940,commutator_single,1,abAB,3,3.0,20260515
100,940,mixed_identity_a,2,1 a,2,2.0,20260515
100,940,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,940,independent_four,4,a b c d,0,0.0,20260515
100,940,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
100,940,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,940,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,940,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
100,941,identity_control,1,1,100,100.0,20260515
100,941,cancel_control,1,aA,100,100.0,20260515
100,941,single_a,1,a,2,2.0,20260515
100,941,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
100,941,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
100,941,duplicate_pair_a_a,2,a a,2,2.0,20260515
100,941,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,941,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,941,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,941,commutator_single,1,abAB,2,2.0,20260515
100,941,mixed_identity_a,2,1 a,2,2.0,20260515
100,941,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,941,independent_four,4,a b c d,0,0.0,20260515
100,941,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
100,941,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,941,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,941,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
100,942,identity_control,1,1,100,100.0,20260515
100,942,cancel_control,1,aA,100,100.0,20260515
100,942,single_a,1,a,1,1.0,20260515
100,942,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
100,942,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
100,942,duplicate_pair_a_a,2,a a,1,1.0,20260515
100,942,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,942,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,942,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,942,commutator_single,1,abAB,3,3.0,20260515
100,942,mixed_identity_a,2,1 a,1,1.0,20260515
100,942,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,942,independent_four,4,a b c d,0,0.0,20260515
100,942,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
100,942,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,942,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,942,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
100,943,identity_control,1,1,100,100.0,20260515
100,943,cancel_control,1,aA,100,100.0,20260515
100,943,single_a,1,a,1,1.0,20260515
100,943,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
100,943,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
100,943,duplicate_pair_a_a,2,a a,1,1.0,20260515
100,943,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,943,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,943,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,943,commutator_single,1,abAB,2,2.0,20260515
100,943,mixed_identity_a,2,1 a,1,1.0,20260515
100,943,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,943,independent_four,4,a b c d,0,0.0,20260515
100,943,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
100,943,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,943,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,943,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
100,944,identity_control,1,1,100,100.0,20260515
100,944,cancel_control,1,aA,100,100.0,20260515
100,944,single_a,1,a,0,0.0,20260515
100,944,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
100,944,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
100,944,duplicate_pair_a_a,2,a a,0,0.0,20260515
100,944,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,944,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,944,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,944,commutator_single,1,abAB,1,1.0,20260515
100,944,mixed_identity_a,2,1 a,0,0.0,20260515
100,944,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,944,independent_four,4,a b c d,0,0.0,20260515
100,944,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
100,944,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,944,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,944,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
100,945,identity_control,1,1,100,100.0,20260515
100,945,cancel_control,1,aA,100,100.0,20260515
100,945,single_a,1,a,3,3.0,20260515
100,945,cyclic_pair_a_a2,2,a aa,3,3.0,20260515
100,945,cyclic_triple_a_a2_a3,3,a aa aaa,3,3.0,20260515
100,945,duplicate_pair_a_a,2,a a,3,3.0,20260515
100,945,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,945,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,945,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,945,commutator_single,1,abAB,2,2.0,20260515
100,945,mixed_identity_a,2,1 a,3,3.0,20260515
100,945,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,945,independent_four,4,a b c d,0,0.0,20260515
100,945,cyclic_four,4,a aa aaa aaaa,3,3.0,20260515
100,945,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,945,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,945,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,3,3.0,20260515
100,946,identity_control,1,1,100,100.0,20260515
100,946,cancel_control,1,aA,100,100.0,20260515
100,946,single_a,1,a,2,2.0,20260515
100,946,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
100,946,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
100,946,duplicate_pair_a_a,2,a a,2,2.0,20260515
100,946,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,946,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,946,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,946,commutator_single,1,abAB,2,2.0,20260515
100,946,mixed_identity_a,2,1 a,2,2.0,20260515
100,946,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,946,independent_four,4,a b c d,0,0.0,20260515
100,946,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
100,946,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,946,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,946,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
100,947,identity_control,1,1,100,100.0,20260515
100,947,cancel_control,1,aA,100,100.0,20260515
100,947,single_a,1,a,0,0.0,20260515
100,947,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
100,947,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
100,947,duplicate_pair_a_a,2,a a,0,0.0,20260515
100,947,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,947,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,947,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,947,commutator_single,1,abAB,1,1.0,20260515
100,947,mixed_identity_a,2,1 a,0,0.0,20260515
100,947,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,947,independent_four,4,a b c d,0,0.0,20260515
100,947,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
100,947,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,947,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,947,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
100,948,identity_control,1,1,100,100.0,20260515
100,948,cancel_control,1,aA,100,100.0,20260515
100,948,single_a,1,a,0,0.0,20260515
100,948,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
100,948,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
100,948,duplicate_pair_a_a,2,a a,0,0.0,20260515
100,948,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,948,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,948,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,948,commutator_single,1,abAB,0,0.0,20260515
100,948,mixed_identity_a,2,1 a,0,0.0,20260515
100,948,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,948,independent_four,4,a b c d,0,0.0,20260515
100,948,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
100,948,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,948,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,948,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
100,949,identity_control,1,1,100,100.0,20260515
100,949,cancel_control,1,aA,100,100.0,20260515
100,949,single_a,1,a,1,1.0,20260515
100,949,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
100,949,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
100,949,duplicate_pair_a_a,2,a a,1,1.0,20260515
100,949,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,949,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,949,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,949,commutator_single,1,abAB,2,2.0,20260515
100,949,mixed_identity_a,2,1 a,1,1.0,20260515
100,949,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,949,independent_four,4,a b c d,0,0.0,20260515
100,949,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
100,949,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,949,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,949,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
100,950,identity_control,1,1,100,100.0,20260515
100,950,cancel_control,1,aA,100,100.0,20260515
100,950,single_a,1,a,1,1.0,20260515
100,950,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
100,950,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
100,950,duplicate_pair_a_a,2,a a,1,1.0,20260515
100,950,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,950,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,950,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,950,commutator_single,1,abAB,2,2.0,20260515
100,950,mixed_identity_a,2,1 a,1,1.0,20260515
100,950,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,950,independent_four,4,a b c d,0,0.0,20260515
100,950,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
100,950,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,950,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,950,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
100,951,identity_control,1,1,100,100.0,20260515
100,951,cancel_control,1,aA,100,100.0,20260515
100,951,single_a,1,a,0,0.0,20260515
100,951,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
100,951,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
100,951,duplicate_pair_a_a,2,a a,0,0.0,20260515
100,951,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,951,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,951,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,951,commutator_single,1,abAB,3,3.0,20260515
100,951,mixed_identity_a,2,1 a,0,0.0,20260515
100,951,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,951,independent_four,4,a b c d,0,0.0,20260515
100,951,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
100,951,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,951,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,951,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
100,952,identity_control,1,1,100,100.0,20260515
100,952,cancel_control,1,aA,100,100.0,20260515
100,952,single_a,1,a,2,2.0,20260515
100,952,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
100,952,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
100,952,duplicate_pair_a_a,2,a a,2,2.0,20260515
100,952,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,952,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,952,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,952,commutator_single,1,abAB,1,1.0,20260515
100,952,mixed_identity_a,2,1 a,2,2.0,20260515
100,952,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,952,independent_four,4,a b c d,0,0.0,20260515
100,952,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
100,952,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,952,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,952,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
100,953,identity_control,1,1,100,100.0,20260515
100,953,cancel_control,1,aA,100,100.0,20260515
100,953,single_a,1,a,0,0.0,20260515
100,953,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
100,953,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
100,953,duplicate_pair_a_a,2,a a,0,0.0,20260515
100,953,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,953,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,953,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,953,commutator_single,1,abAB,0,0.0,20260515
100,953,mixed_identity_a,2,1 a,0,0.0,20260515
100,953,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,953,independent_four,4,a b c d,0,0.0,20260515
100,953,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
100,953,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,953,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,953,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
100,954,identity_control,1,1,100,100.0,20260515
100,954,cancel_control,1,aA,100,100.0,20260515
100,954,single_a,1,a,0,0.0,20260515
100,954,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
100,954,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
100,954,duplicate_pair_a_a,2,a a,0,0.0,20260515
100,954,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,954,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,954,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,954,commutator_single,1,abAB,1,1.0,20260515
100,954,mixed_identity_a,2,1 a,0,0.0,20260515
100,954,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,954,independent_four,4,a b c d,0,0.0,20260515
100,954,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
100,954,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,954,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,954,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
100,955,identity_control,1,1,100,100.0,20260515
100,955,cancel_control,1,aA,100,100.0,20260515
100,955,single_a,1,a,1,1.0,20260515
100,955,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
100,955,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
100,955,duplicate_pair_a_a,2,a a,1,1.0,20260515
100,955,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,955,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,955,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,955,commutator_single,1,abAB,0,0.0,20260515
100,955,mixed_identity_a,2,1 a,1,1.0,20260515
100,955,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,955,independent_four,4,a b c d,0,0.0,20260515
100,955,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
100,955,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,955,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,955,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
100,956,identity_control,1,1,100,100.0,20260515
100,956,cancel_control,1,aA,100,100.0,20260515
100,956,single_a,1,a,0,0.0,20260515
100,956,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
100,956,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
100,956,duplicate_pair_a_a,2,a a,0,0.0,20260515
100,956,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,956,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,956,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,956,commutator_single,1,abAB,1,1.0,20260515
100,956,mixed_identity_a,2,1 a,0,0.0,20260515
100,956,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,956,independent_four,4,a b c d,0,0.0,20260515
100,956,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
100,956,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,956,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,956,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
100,957,identity_control,1,1,100,100.0,20260515
100,957,cancel_control,1,aA,100,100.0,20260515
100,957,single_a,1,a,0,0.0,20260515
100,957,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
100,957,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
100,957,duplicate_pair_a_a,2,a a,0,0.0,20260515
100,957,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,957,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,957,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,957,commutator_single,1,abAB,1,1.0,20260515
100,957,mixed_identity_a,2,1 a,0,0.0,20260515
100,957,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,957,independent_four,4,a b c d,0,0.0,20260515
100,957,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
100,957,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,957,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,957,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
100,958,identity_control,1,1,100,100.0,20260515
100,958,cancel_control,1,aA,100,100.0,20260515
100,958,single_a,1,a,2,2.0,20260515
100,958,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
100,958,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
100,958,duplicate_pair_a_a,2,a a,2,2.0,20260515
100,958,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,958,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,958,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,958,commutator_single,1,abAB,0,0.0,20260515
100,958,mixed_identity_a,2,1 a,2,2.0,20260515
100,958,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,958,independent_four,4,a b c d,0,0.0,20260515
100,958,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
100,958,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,958,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,958,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
100,959,identity_control,1,1,100,100.0,20260515
100,959,cancel_control,1,aA,100,100.0,20260515
100,959,single_a,1,a,1,1.0,20260515
100,959,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
100,959,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
100,959,duplicate_pair_a_a,2,a a,1,1.0,20260515
100,959,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,959,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,959,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,959,commutator_single,1,abAB,0,0.0,20260515
100,959,mixed_identity_a,2,1 a,1,1.0,20260515
100,959,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,959,independent_four,4,a b c d,0,0.0,20260515
100,959,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
100,959,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
100,959,independent_eight,8,a b c d e f g h,0,0.0,20260515
100,959,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
100,960,identity_control,1,1,100,100.0,20260515
100,960,cancel_control,1,aA,100,100.0,20260515
100,960,single_a,1,a,2,2.0,20260515
100,960,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
100,960,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
100,960,duplicate_pair_a_a,2,a a,2,2.0,20260515
100,960,rank_two_pair_a_b,2,a b,0,0.0,20260515
100,960,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
100,960,independent_triple_a_b_c,3,a b c,0,0.0,20260515
100,960,commutator_single,1,abAB,2,2.0,20260515
100,960,mixed_identity_a,2,1 a,2,2.0,20260515
100,960,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
100,960,independent_four,4,a b c d,0,0.0,20260515
100,960,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
100,960,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
