n,sample,family,group,words,word_count,max_word_len,vertices,directed_edges,undirected_edges,components,cyclomatic_rank,generator_rank,is_cyclic_power_family,identity_present,fixed_common,trajectory_profile,seed
100,963,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,963,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,1,fixed|v1_c1_e1_t2:1,20260515
100,963,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,3,fixed|v1_c2_e1_t3:1;v2_c1_e1_t3:2,20260515
100,963,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,1,fixed|v1_c3_e2_t4:1,20260515
100,963,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,1,fixed|v1_c5_e2_t6:1,20260515
100,963,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,963,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v5_c0_e0_t5:8,20260515
100,963,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,963,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,1,fixed|v4_c1_e1_t5:1,20260515
100,963,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v4_c2_e1_t6:1;v5_c1_e0_t6:7,20260515
100,963,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,1,fixed|v1_c36_e8_t37:1,20260515
100,963,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:5;v8_c10_e0_t18:1;v8_c10_e1_t18:1;v9_c9_e0_t18:1,20260515
100,963,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v6_c11_e1_t17:2;v8_c9_e0_t17:1;v9_c8_e0_t17:5,20260515
100,964,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,964,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,0,ambient|v2_c0_e0_t2:8,20260515
100,964,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,0,ambient|v3_c0_e0_t3:8,20260515
100,964,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,0,ambient|v3_c1_e0_t4:8,20260515
100,964,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,0,ambient|v4_c2_e0_t6:8,20260515
100,964,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,964,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v5_c0_e0_t5:8,20260515
100,964,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,964,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,1,fixed|v4_c1_e1_t5:1,20260515
100,964,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v5_c1_e0_t6:8,20260515
100,964,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,0,ambient|v9_c28_e0_t37:8,20260515
100,964,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:7;v6_c12_e2_t18:1,20260515
100,964,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v9_c8_e0_t17:8,20260515
100,965,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,965,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,0,ambient|v2_c0_e0_t2:8,20260515
100,965,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,0,ambient|v3_c0_e0_t3:8,20260515
100,965,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,0,ambient|v3_c1_e0_t4:8,20260515
100,965,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,0,ambient|v4_c2_e0_t6:8,20260515
100,965,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,965,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:1;v5_c0_e0_t5:7,20260515
100,965,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,965,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,4,fixed|v4_c1_e1_t5:4,20260515
100,965,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v4_c2_e0_t6:1;v4_c2_e1_t6:1;v5_c1_e0_t6:6,20260515
100,965,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,0,ambient|v9_c28_e0_t37:8,20260515
100,965,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:5;v6_c12_e2_t18:1;v8_c10_e1_t18:1;v9_c9_e0_t18:1,20260515
100,965,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v9_c8_e0_t17:8,20260515
100,966,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,966,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,0,ambient|v2_c0_e0_t2:8,20260515
100,966,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,0,ambient|v3_c0_e0_t3:8,20260515
100,966,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,0,ambient|v3_c1_e0_t4:8,20260515
100,966,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,0,ambient|v4_c2_e0_t6:8,20260515
100,966,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,966,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e1_t5:1;v5_c0_e0_t5:7,20260515
100,966,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,966,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,1,fixed|v4_c1_e1_t5:1,20260515
100,966,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v5_c1_e0_t6:8,20260515
100,966,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,0,ambient|v9_c28_e0_t37:8,20260515
100,966,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:4;v8_c10_e0_t18:1;v9_c9_e0_t18:2;v9_c9_e1_t18:1,20260515
100,966,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v9_c8_e0_t17:8,20260515
100,967,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,967,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,2,fixed|v1_c1_e1_t2:2,20260515
100,967,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,2,fixed|v1_c2_e1_t3:2,20260515
100,967,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,2,fixed|v1_c3_e2_t4:2,20260515
100,967,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,2,fixed|v1_c5_e2_t6:2,20260515
100,967,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,967,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:1;v4_c1_e1_t5:2;v5_c0_e0_t5:5,20260515
100,967,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,967,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,0,ambient|v5_c0_e0_t5:8,20260515
100,967,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v3_c3_e0_t6:1;v4_c2_e0_t6:1;v5_c1_e0_t6:6,20260515
100,967,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,2,fixed|v1_c36_e8_t37:2,20260515
100,967,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:4;v8_c10_e0_t18:1;v8_c10_e1_t18:1;v9_c9_e0_t18:2,20260515
100,967,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v6_c11_e2_t17:1;v8_c9_e0_t17:2;v9_c8_e0_t17:5,20260515
100,968,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,968,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,1,fixed|v1_c1_e1_t2:1,20260515
100,968,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,3,fixed|v1_c2_e1_t3:1;v2_c1_e1_t3:2,20260515
100,968,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,1,fixed|v1_c3_e2_t4:1,20260515
100,968,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,1,fixed|v1_c5_e2_t6:1,20260515
100,968,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,968,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v3_c2_e0_t5:1;v5_c0_e0_t5:7,20260515
100,968,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,968,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,0,ambient|v4_c1_e0_t5:3;v5_c0_e0_t5:5,20260515
100,968,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v4_c2_e0_t6:2;v5_c1_e0_t6:6,20260515
100,968,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,1,fixed|v1_c36_e8_t37:1,20260515
100,968,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:6;v8_c10_e1_t18:1;v9_c9_e1_t18:1,20260515
100,968,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v6_c11_e1_t17:1;v8_c9_e0_t17:3;v9_c8_e0_t17:4,20260515
100,969,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,969,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,2,fixed|v1_c1_e1_t2:2,20260515
100,969,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,2,fixed|v1_c2_e1_t3:2,20260515
100,969,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,2,fixed|v1_c3_e2_t4:2,20260515
100,969,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,2,fixed|v1_c5_e2_t6:2,20260515
100,969,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,969,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v3_c2_e0_t5:2;v5_c0_e0_t5:6,20260515
100,969,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,969,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,1,fixed|v4_c1_e1_t5:1,20260515
100,969,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v4_c2_e1_t6:1;v5_c1_e0_t6:7,20260515
100,969,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,2,fixed|v1_c36_e8_t37:2,20260515
100,969,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:4;v7_c11_e0_t18:1;v9_c9_e0_t18:3,20260515
100,969,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v8_c9_e0_t17:1;v9_c8_e0_t17:7,20260515
100,970,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,970,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,2,fixed|v1_c1_e1_t2:2,20260515
100,970,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,2,fixed|v1_c2_e1_t3:2,20260515
100,970,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,2,fixed|v1_c3_e2_t4:2,20260515
100,970,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,2,fixed|v1_c5_e2_t6:2,20260515
100,970,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,970,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:1;v4_c1_e1_t5:1;v5_c0_e0_t5:6,20260515
100,970,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,970,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,0,ambient|v5_c0_e0_t5:8,20260515
100,970,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v3_c3_e0_t6:1;v5_c1_e0_t6:7,20260515
100,970,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,2,fixed|v1_c36_e8_t37:2,20260515
100,970,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:4;v8_c10_e0_t18:3;v9_c9_e0_t18:1,20260515
100,970,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v7_c10_e1_t17:1;v8_c9_e0_t17:1;v9_c8_e0_t17:6,20260515
100,971,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,971,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,1,fixed|v1_c1_e1_t2:1,20260515
100,971,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,3,fixed|v1_c2_e1_t3:1;v2_c1_e1_t3:2,20260515
100,971,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,1,fixed|v1_c3_e2_t4:1,20260515
100,971,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,1,fixed|v1_c5_e2_t6:1,20260515
100,971,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,971,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v5_c0_e0_t5:8,20260515
100,971,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v3_c2_e0_t5:1;v4_c1_e0_t5:7,20260515
100,971,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,1,fixed|v4_c1_e1_t5:1,20260515
100,971,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v4_c2_e1_t6:1;v5_c1_e0_t6:7,20260515
100,971,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,1,fixed|v1_c36_e8_t37:1,20260515
100,971,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:7;v6_c12_e1_t18:1,20260515
100,971,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v8_c9_e0_t17:1;v9_c8_e0_t17:7,20260515
100,972,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,972,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,1,fixed|v1_c1_e1_t2:1,20260515
100,972,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,3,fixed|v1_c2_e1_t3:1;v2_c1_e1_t3:2,20260515
100,972,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,1,fixed|v1_c3_e2_t4:1,20260515
100,972,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,1,fixed|v1_c5_e2_t6:1,20260515
100,972,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,972,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:1;v5_c0_e0_t5:7,20260515
100,972,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,972,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,1,fixed|v4_c1_e1_t5:1,20260515
100,972,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v3_c3_e0_t6:1;v5_c1_e0_t6:7,20260515
100,972,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,1,fixed|v1_c36_e8_t37:1,20260515
100,972,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:6;v8_c10_e0_t18:2,20260515
100,972,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v9_c8_e0_t17:8,20260515
100,973,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,973,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,0,ambient|v2_c0_e0_t2:8,20260515
100,973,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,0,ambient|v3_c0_e0_t3:8,20260515
100,973,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,0,ambient|v3_c1_e0_t4:8,20260515
100,973,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,0,ambient|v4_c2_e0_t6:8,20260515
100,973,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v2_c1_e0_t3:1;v3_c0_e0_t3:7,20260515
100,973,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:1;v5_c0_e0_t5:7,20260515
100,973,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,973,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,0,ambient|v5_c0_e0_t5:8,20260515
100,973,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v3_c3_e0_t6:1;v5_c1_e0_t6:7,20260515
100,973,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,0,ambient|v9_c28_e0_t37:8,20260515
100,973,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:7;v7_c11_e0_t18:1,20260515
100,973,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v6_c11_e1_t17:1;v8_c9_e0_t17:1;v9_c8_e0_t17:6,20260515
100,974,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,974,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,0,ambient|v2_c0_e0_t2:8,20260515
100,974,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,2,fixed|v2_c1_e1_t3:2,20260515
100,974,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,0,ambient|v3_c1_e0_t4:8,20260515
100,974,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,0,ambient|v4_c2_e0_t6:8,20260515
100,974,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,974,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v5_c0_e0_t5:8,20260515
100,974,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v4_c1_e0_t5:8,20260515
100,974,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,2,fixed|v4_c1_e1_t5:2,20260515
100,974,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v5_c1_e0_t6:8,20260515
100,974,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,0,ambient|v6_c31_e1_t37:1;v9_c28_e0_t37:7,20260515
100,974,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:6;v8_c10_e0_t18:1;v9_c9_e1_t18:1,20260515
100,974,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v6_c11_e2_t17:1;v7_c10_e0_t17:1;v9_c8_e0_t17:6,20260515
100,975,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,975,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,0,ambient|v2_c0_e0_t2:8,20260515
100,975,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,0,ambient|v3_c0_e0_t3:8,20260515
100,975,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,0,ambient|v3_c1_e0_t4:8,20260515
100,975,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,0,ambient|v4_c2_e0_t6:8,20260515
100,975,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v3_c0_e0_t3:8,20260515
100,975,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v3_c2_e0_t5:1;v4_c1_e0_t5:1;v5_c0_e0_t5:6,20260515
100,975,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v2_c3_e0_t5:1;v4_c1_e0_t5:7,20260515
100,975,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,1,fixed|v2_c3_e1_t5:1,20260515
100,975,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v4_c2_e0_t6:1;v5_c1_e0_t6:7,20260515
100,975,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,0,ambient|v4_c33_e2_t37:1;v9_c28_e0_t37:7,20260515
100,975,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:5;v4_c14_e1_t18:1;v8_c10_e0_t18:1;v9_c9_e0_t18:1,20260515
100,975,rank_two_eight,eight_rank_two,a b ab ba aB bA abA baB,8,3,9,16,16,1,8,2,0,0,0,ambient|v8_c9_e0_t17:1;v9_c8_e0_t17:7,20260515
100,976,identity_control,control,1,1,0,1,0,0,1,0,0,0,1,100,fixed|v1_c0_e1_t1:8,20260515
100,976,single_a,cyclic,a,1,1,1,1,1,1,1,1,1,0,1,fixed|v1_c1_e1_t2:1,20260515
100,976,single_a2,cyclic,aa,1,2,2,2,1,1,0,1,1,0,1,fixed|v1_c2_e1_t3:1,20260515
100,976,cyclic_pair_a_a2,cyclic,a aa,2,2,2,3,2,1,1,1,1,0,1,fixed|v1_c3_e2_t4:1,20260515
100,976,cyclic_pair_a2_a3,cyclic,aa aaa,2,3,4,5,4,1,1,1,1,0,1,fixed|v1_c5_e2_t6:1,20260515
100,976,rank_two_pair_a_b,rank_two,a b,2,1,1,2,2,1,2,2,0,0,0,ambient|v2_c1_e0_t3:1;v3_c0_e0_t3:7,20260515
100,976,rank_two_pair_ab_ba,rank_two,ab ba,2,2,3,4,4,1,2,2,0,0,0,ambient|v5_c0_e0_t5:8,20260515
100,976,rank_two_pair_ab_aB,rank_two,ab aB,2,2,3,4,4,1,2,2,0,0,0,ambient|v3_c2_e1_t5:1;v4_c1_e0_t5:7,20260515
100,976,commutator_single,mixed,abAB,1,4,4,4,4,1,1,2,0,0,1,fixed|v4_c1_e1_t5:1,20260515
100,976,commutator_with_a,mixed,abAB a,2,4,4,5,5,1,2,2,0,0,0,ambient|v5_c1_e0_t6:8,20260515
100,976,cyclic_eight,eight_cyclic,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,8,8,29,36,35,1,7,1,1,0,1,fixed|v1_c36_e8_t37:1,20260515
100,976,mixed_eight,eight_mixed,a aa ab aB ba bA abA aba,8,3,10,17,16,1,7,2,0,0,0,ambient|v10_c8_e0_t18:7;v6_c12_e1_t18:1,20260515
