accepted_taxon_key,wfo_id,accepted_name,rank,family,genus,species,infraspecific_epithet,major_clade,parent_wfo_id,source,source_identifier,access_date,license,ingest_clone_id,provenance_url
wfo:wfo-7000000001-2025-12,wfo-7000000001-2025-12,Acanthaceae,family,Acanthaceae,,,,Angiosperms,wfo-9000000283-2025-12,WFO,wfo-7000000001-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000001-2025-12
wfo:wfo-0000757317-2025-12,wfo-0000757317-2025-12,Allium scotostemon,species,Amaryllidaceae,Allium,scotostemon,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757317-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757317-2025-12
wfo:wfo-0000757318-2025-12,wfo-0000757318-2025-12,Allium scrobiculatum,species,Amaryllidaceae,Allium,scrobiculatum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757318-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757318-2025-12
wfo:wfo-0000757321-2025-12,wfo-0000757321-2025-12,Allium seirotrichum,species,Amaryllidaceae,Allium,seirotrichum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757321-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757321-2025-12
wfo:wfo-0000757323-2025-12,wfo-0000757323-2025-12,Allium semenovii,species,Amaryllidaceae,Allium,semenovii,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757323-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757323-2025-12
wfo:wfo-0000757326-2025-12,wfo-0000757326-2025-12,Allium senescens,species,Amaryllidaceae,Allium,senescens,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757326-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757326-2025-12
wfo:wfo-0000757338-2025-12,wfo-0000757338-2025-12,Allium serbicum,species,Amaryllidaceae,Allium,serbicum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757338-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757338-2025-12
wfo:wfo-0000757339-2025-12,wfo-0000757339-2025-12,Allium sergii,species,Amaryllidaceae,Allium,sergii,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757339-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757339-2025-12
wfo:wfo-0001336629-2025-12,wfo-0001336629-2025-12,Allium serpentinicum,species,Amaryllidaceae,Allium,serpentinicum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0001336629-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0001336629-2025-12
wfo:wfo-0000757344-2025-12,wfo-0000757344-2025-12,Allium serra,species,Amaryllidaceae,Allium,serra,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757344-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757344-2025-12
wfo:wfo-0000757351-2025-12,wfo-0000757351-2025-12,Allium setifolium,species,Amaryllidaceae,Allium,setifolium,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757351-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757351-2025-12
wfo:wfo-0000757352-2025-12,wfo-0000757352-2025-12,Allium severtzovioides,species,Amaryllidaceae,Allium,severtzovioides,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757352-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757352-2025-12
wfo:wfo-0000757353-2025-12,wfo-0000757353-2025-12,Allium sewerzowi,species,Amaryllidaceae,Allium,sewerzowi,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757353-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757353-2025-12
wfo:wfo-0000757354-2025-12,wfo-0000757354-2025-12,Allium sharsmithiae,species,Amaryllidaceae,Allium,sharsmithiae,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757354-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757354-2025-12
wfo:wfo-0000757355-2025-12,wfo-0000757355-2025-12,Allium shatakiense,species,Amaryllidaceae,Allium,shatakiense,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757355-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757355-2025-12
wfo:wfo-0000757356-2025-12,wfo-0000757356-2025-12,Allium shelkovnikovii,species,Amaryllidaceae,Allium,shelkovnikovii,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757356-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757356-2025-12
wfo:wfo-0000757359-2025-12,wfo-0000757359-2025-12,Allium shevockii,species,Amaryllidaceae,Allium,shevockii,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757359-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757359-2025-12
wfo:wfo-0001334110-2025-12,wfo-0001334110-2025-12,Allium shirnakiense,species,Amaryllidaceae,Allium,shirnakiense,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0001334110-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0001334110-2025-12
wfo:wfo-0000757361-2025-12,wfo-0000757361-2025-12,Allium sibthorpianum,species,Amaryllidaceae,Allium,sibthorpianum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757361-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757361-2025-12
wfo:wfo-0000757362-2025-12,wfo-0000757362-2025-12,Allium siculum,species,Amaryllidaceae,Allium,siculum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757362-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757362-2025-12
wfo:wfo-0000757364-2025-12,wfo-0000757364-2025-12,Allium sieheanum,species,Amaryllidaceae,Allium,sieheanum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757364-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757364-2025-12
wfo:wfo-0000757365-2025-12,wfo-0000757365-2025-12,Allium sikkimense,species,Amaryllidaceae,Allium,sikkimense,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757365-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757365-2025-12
wfo:wfo-0000757370-2025-12,wfo-0000757370-2025-12,Allium simillimum,species,Amaryllidaceae,Allium,simillimum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757370-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757370-2025-12
wfo:wfo-0000757371-2025-12,wfo-0000757371-2025-12,Allium sinaiticum,species,Amaryllidaceae,Allium,sinaiticum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757371-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757371-2025-12
wfo:wfo-0000757372-2025-12,wfo-0000757372-2025-12,Allium sindjarense,species,Amaryllidaceae,Allium,sindjarense,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757372-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757372-2025-12
wfo:wfo-0000757374-2025-12,wfo-0000757374-2025-12,Allium sinkiangense,species,Amaryllidaceae,Allium,sinkiangense,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757374-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757374-2025-12
wfo:wfo-0000757375-2025-12,wfo-0000757375-2025-12,Allium sintenisii,species,Amaryllidaceae,Allium,sintenisii,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757375-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757375-2025-12
wfo:wfo-0000757376-2025-12,wfo-0000757376-2025-12,Allium siphonanthum,species,Amaryllidaceae,Allium,siphonanthum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757376-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757376-2025-12
wfo:wfo-0000757377-2025-12,wfo-0000757377-2025-12,Allium sipyleum,species,Amaryllidaceae,Allium,sipyleum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757377-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757377-2025-12
wfo:wfo-0000757378-2025-12,wfo-0000757378-2025-12,Allium siskiyouense,species,Amaryllidaceae,Allium,siskiyouense,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757378-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757378-2025-12
wfo:wfo-0000757379-2025-12,wfo-0000757379-2025-12,Allium sivasicum,species,Amaryllidaceae,Allium,sivasicum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757379-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757379-2025-12
wfo:wfo-0000757382-2025-12,wfo-0000757382-2025-12,Allium sochense,species,Amaryllidaceae,Allium,sochense,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757382-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757382-2025-12
wfo:wfo-0000757383-2025-12,wfo-0000757383-2025-12,Allium songpanicum,species,Amaryllidaceae,Allium,songpanicum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757383-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757383-2025-12
wfo:wfo-0000757384-2025-12,wfo-0000757384-2025-12,Allium sordidiflorum,species,Amaryllidaceae,Allium,sordidiflorum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757384-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757384-2025-12
wfo:wfo-0000757386-2025-12,wfo-0000757386-2025-12,Allium sosnovskyanum,species,Amaryllidaceae,Allium,sosnovskyanum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757386-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757386-2025-12
wfo:wfo-0000757387-2025-12,wfo-0000757387-2025-12,Allium spathaceum,species,Amaryllidaceae,Allium,spathaceum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757387-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757387-2025-12
wfo:wfo-0000757388-2025-12,wfo-0000757388-2025-12,Allium spathulatum,species,Amaryllidaceae,Allium,spathulatum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757388-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757388-2025-12
wfo:wfo-0000757392-2025-12,wfo-0000757392-2025-12,Allium speculae,species,Amaryllidaceae,Allium,speculae,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757392-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757392-2025-12
wfo:wfo-0000757393-2025-12,wfo-0000757393-2025-12,Allium sphaerocephalon,species,Amaryllidaceae,Allium,sphaerocephalon,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757393-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757393-2025-12
wfo:wfo-0000791092-2025-12,wfo-0000791092-2025-12,Allium spicatum,species,Amaryllidaceae,Allium,spicatum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000791092-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000791092-2025-12
wfo:wfo-0000757408-2025-12,wfo-0000757408-2025-12,Allium spirale,species,Amaryllidaceae,Allium,spirale,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757408-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757408-2025-12
wfo:wfo-0000757410-2025-12,wfo-0000757410-2025-12,Allium spirophyllum,species,Amaryllidaceae,Allium,spirophyllum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757410-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757410-2025-12
wfo:wfo-0000757411-2025-12,wfo-0000757411-2025-12,Allium splendens,species,Amaryllidaceae,Allium,splendens,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757411-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757411-2025-12
wfo:wfo-0000757415-2025-12,wfo-0000757415-2025-12,Allium sprengeri,species,Amaryllidaceae,Allium,sprengeri,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757415-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757415-2025-12
wfo:wfo-0000757416-2025-12,wfo-0000757416-2025-12,Allium spurium,species,Amaryllidaceae,Allium,spurium,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757416-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757416-2025-12
wfo:wfo-0000757418-2025-12,wfo-0000757418-2025-12,Allium stamineum,species,Amaryllidaceae,Allium,stamineum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757418-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757418-2025-12
wfo:wfo-0000757420-2025-12,wfo-0000757420-2025-12,Allium staticiforme,species,Amaryllidaceae,Allium,staticiforme,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757420-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757420-2025-12
wfo:wfo-0000757423-2025-12,wfo-0000757423-2025-12,Allium stearnianum,species,Amaryllidaceae,Allium,stearnianum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757423-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757423-2025-12
wfo:wfo-0000757425-2025-12,wfo-0000757425-2025-12,Allium stearnii,species,Amaryllidaceae,Allium,stearnii,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757425-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757425-2025-12
wfo:wfo-0000757426-2025-12,wfo-0000757426-2025-12,Allium stellatum,species,Amaryllidaceae,Allium,stellatum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757426-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757426-2025-12
wfo:wfo-0000757427-2025-12,wfo-0000757427-2025-12,Allium stellerianum,species,Amaryllidaceae,Allium,stellerianum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757427-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757427-2025-12
wfo:wfo-0000757434-2025-12,wfo-0000757434-2025-12,Allium stenopetalum,species,Amaryllidaceae,Allium,stenopetalum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757434-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757434-2025-12
wfo:wfo-0000757439-2025-12,wfo-0000757439-2025-12,Allium stephanophorum,species,Amaryllidaceae,Allium,stephanophorum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757439-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757439-2025-12
wfo:wfo-0000757441-2025-12,wfo-0000757441-2025-12,Allium stipitatum,species,Amaryllidaceae,Allium,stipitatum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757441-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757441-2025-12
wfo:wfo-0000757442-2025-12,wfo-0000757442-2025-12,Allium stocksianum,species,Amaryllidaceae,Allium,stocksianum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757442-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757442-2025-12
wfo:wfo-0000757446-2025-12,wfo-0000757446-2025-12,Allium stoloniferum,species,Amaryllidaceae,Allium,stoloniferum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757446-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757446-2025-12
wfo:wfo-0000757447-2025-12,wfo-0000757447-2025-12,Allium stracheyi,species,Amaryllidaceae,Allium,stracheyi,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757447-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757447-2025-12
wfo:wfo-0000757452-2025-12,wfo-0000757452-2025-12,Allium straussii,species,Amaryllidaceae,Allium,straussii,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757452-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757452-2025-12
wfo:wfo-0000757456-2025-12,wfo-0000757456-2025-12,Allium strictum,species,Amaryllidaceae,Allium,strictum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757456-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757456-2025-12
wfo:wfo-0000757458-2025-12,wfo-0000757458-2025-12,Allium struzlianum,species,Amaryllidaceae,Allium,struzlianum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757458-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757458-2025-12
wfo:wfo-0000757460-2025-12,wfo-0000757460-2025-12,Allium stylosum,species,Amaryllidaceae,Allium,stylosum,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757460-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757460-2025-12
wfo:wfo-0000757461-2025-12,wfo-0000757461-2025-12,Allium suaveolens,species,Amaryllidaceae,Allium,suaveolens,,Angiosperms,wfo-4000001260-2025-12,WFO,wfo-0000757461-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000757461-2025-12
